时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
1137,0.022,-0.039,0.043,-1.211,16.895,-0.094,0,6,60,2,0
1137.5,0,-0.054,0.052,2.18,19.118,-0.1,0,6,60,2,0
1138,-0.035,-0.061,0.068,15.333,20.665,-0.083,0,6,60,2,0
1138.5,-0.08,-0.046,0.089,35.795,21.483,-0.049,0,6,60,2,0
1139,-0.115,0,0.111,59.246,21.533,-0.005,0,6,60,2,0
1139.5,-0.115,0.066,0.128,80.501,20.8,0.039,0,6,60,2,0
1140,-0.072,0.124,0.139,90,19.402,0.077,0,6,60,2,0
1140.5,0,0.144,0.139,90,17.354,0.1,0,6,60,2,0
1141,0.067,0.116,0.13,90,14.843,0.107,0,6,60,2,0
1141.5,0.101,0.058,0.112,88.035,12.097,0.101,0,6,60,2,0
1142,0.093,0,0.09,71.425,9.247,0.085,0,6,60,2,0
1142.5,0.058,-0.034,0.065,52.795,6.486,0.065,0,6,60,2,0
1143,0.023,-0.039,0.044,36.441,4.013,0.047,0,6,60,2,0
1143.5,0,-0.027,0.026,23.623,1.856,0.035,0,6,60,2,0
1144,-0.008,-0.015,0.016,17.204,0.195,0.031,0,6,60,2,0
1144.5,-0.011,-0.006,0.012,16.349,-1.002,0.036,0,6,60,2,0
1145,-0.013,0,0.013,19.057,-1.766,0.046,0,6,60,2,0
1145.5,-0.015,0.009,0.017,24.343,-2.064,0.057,0,6,60,2,0
1146,-0.012,0.021,0.023,31.091,-1.886,0.069,0,6,60,2,0
1146.5,0,0.031,0.03,36.248,-1.358,0.076,0,6,60,2,0
1147,0.017,0.029,0.032,36.892,-0.625,0.073,0,6,60,2,0
1147.5,0.027,0.016,0.03,32.453,0.242,0.06,0,6,60,2,0
1148,0.027,0,0.026,25.342,1.27,0.041,0,6,60,2,0
1148.5,0.02,-0.011,0.022,17.403,2.398,0.02,0,6,60,2,0
1149,0.009,-0.016,0.018,9.773,3.527,-0.001,0,6,60,2,0
1149.5,0,-0.017,0.016,4.239,4.611,-0.017,0,6,60,2,0
1150,-0.009,-0.016,0.018,3.144,5.663,-0.025,0,6,60,2,0
1150.5,-0.021,-0.012,0.023,6.513,6.606,-0.024,0,6,60,2,0
1151,-0.033,0,0.032,13.339,7.378,-0.015,0,6,60,2,0
1151.5,-0.036,0.021,0.04,20.898,7.858,-0.003,0,6,60,2,0
1152,-0.023,0.041,0.045,26.636,7.972,0.007,0,6,60,2,0
1152.5,0,0.049,0.048,29.871,7.752,0.014,0,6,60,2,0
1153,0.024,0.041,0.046,29.733,7.19,0.017,0,6,60,2,0
1153.5,0.035,0.02,0.039,24.425,6.212,0.012,0,6,60,2,0
1154,0.028,0,0.027,15.164,4.907,0.002,0,6,60,2,0
1154.5,0.013,-0.008,0.015,6.052,3.49,-0.008,0,6,60,2,0
1155,0.002,-0.003,0.003,-1.991,1.973,-0.014,0,6,60,2,0
1155.5,0,0.007,-0.007,-8.545,0.402,-0.018,0,6,60,2,0
1156,0.008,0.014,-0.015,-13.39,-1.18,-0.019,0,6,60,2,0
1156.5,0.02,0.011,-0.022,-16.323,-2.706,-0.016,0,6,60,2,0
1157,0.027,0,-0.026,-16.91,-4.081,-0.01,0,6,60,2,0
1157.5,0.027,-0.016,-0.03,-17.826,-5.393,-0.004,0,6,60,2,0
1158,0.019,-0.033,-0.037,-20.892,-6.654,-0.003,0,6,60,2,0
1158.5,0,-0.046,-0.044,-25.737,-7.793,-0.006,0,6,60,2,0
1159,-0.026,-0.044,-0.05,-29.519,-8.63,-0.009,0,6,60,2,0
1159.5,-0.045,-0.026,-0.05,-29.094,-8.986,-0.006,0,6,60,2,0
1160,-0.048,0,-0.046,-25.084,-8.898,0.001,0,6,60,2,0
1160.5,-0.036,0.021,-0.041,-20.105,-8.473,0.008,0,6,60,2,0
1161,-0.019,0.032,-0.036,-16.855,-7.835,0.011,0,6,60,2,0
1161.5,0,0.034,-0.033,-15.745,-7.002,0.008,0,6,60,2,0
1162,0.017,0.03,-0.033,-18.471,-6.135,-0.002,0,6,60,2,0
1162.5,0.035,0.02,-0.039,-27.298,-5.453,-0.022,0,6,60,2,0
1163,0.052,0,-0.05,-40.648,-4.988,-0.05,0,6,60,2,0
1163.5,0.055,-0.032,-0.061,-53.475,-4.629,-0.076,0,6,60,2,0
1164,0.034,-0.06,-0.067,-60.571,-4.251,-0.091,0,6,60,2,0
1164.5,0,-0.068,-0.065,-60.445,-3.879,-0.093,0,6,60,2,0
1165,-0.029,-0.051,-0.057,-52.102,-3.451,-0.08,0,6,60,2,0
1165.5,-0.038,-0.022,-0.042,-37.242,-2.993,-0.054,0,6,60,2,0
1166,-0.027,0,-0.026,-20.637,-2.633,-0.025,0,6,60,2,0
1166.5,-0.012,0.007,-0.013,-7.219,-2.472,0,0,6,60,2,0
1167,-0.004,0.007,-0.007,-0.615,-2.574,0.013,0,6,60,2,0
1167.5,0,0.01,-0.01,-2.531,-2.961,0.011,0,6,60,2,0
1168,0.01,0.017,-0.019,-10.626,-3.499,-0.001,0,6,60,2,0
1168.5,0.027,0.015,-0.03,-20.9,-4.037,-0.018,0,6,60,2,0
1169,0.04,0,-0.039,-29.682,-4.463,-0.032,0,6,60,2,0
1169.5,0.04,-0.023,-0.044,-34.801,-4.735,-0.04,0,6,60,2,0
1170,0.021,-0.037,-0.041,-31.603,-4.602,-0.035,0,6,60,2,0
1170.5,0,-0.031,-0.03,-20.731,-4.107,-0.017,0,6,60,2,0
1171,-0.007,-0.012,-0.014,-5.609,-3.339,0.008,0,6,60,2,0
1171.5,0.002,0.001,0.002,9.135,-2.437,0.031,0,6,60,2,0
1172,0.016,0,0.015,20.851,-1.43,0.047,0,6,60,2,0
1172.5,0.019,-0.011,0.021,24.967,-0.542,0.05,0,6,60,2,0
1173,0.011,-0.018,0.02,21.698,0.25,0.04,0,6,60,2,0
1173.5,0,-0.016,0.015,13.983,1.004,0.021,0,6,60,2,0
1174,-0.004,-0.008,0.008,4.335,1.708,-0.001,0,6,60,2,0
1174.5,-0.001,0,0.001,-5.673,2.289,-0.023,0,6,60,2,0
1175,0.005,0,-0.005,-13.461,2.759,-0.04,0,6,60,2,0
1175.5,0.007,-0.004,-0.008,-17.643,3.08,-0.05,0,6,60,2,0
1176,0.004,-0.006,-0.007,-17.147,3.265,-0.05,0,6,60,2,0
1176.5,0,-0.005,-0.005,-14.095,3.184,-0.044,0,6,60,2,0
1177,-0.001,-0.001,-0.002,-9.811,2.836,-0.034,0,6,60,2,0
1177.5,0.001,0,0.001,-5.544,2.225,-0.023,0,6,60,2,0
1178,0.002,0,0.002,-1.823,1.417,-0.011,0,6,60,2,0
1178.5,0,0,0,-0.765,0.375,-0.003,0,6,60,2,0
1179,-0.003,0.005,-0.006,-3.637,-0.888,-0.002,0,6,60,2,0
1179.5,0,0.015,-0.015,-9.497,-2.267,-0.006,0,6,60,2,0
1180,0.012,0.02,-0.022,-14.416,-3.512,-0.008,0,6,60,2,0
1180.5,0.024,0.014,-0.027,-16.218,-4.503,-0.006,0,6,60,2,0
1181,0.028,0,-0.028,-15.135,-5.219,0,0,6,60,2,0
1181.5,0.023,-0.013,-0.026,-12.119,-5.651,0.008,0,6,60,2,0
1182,0.012,-0.02,-0.023,-8.157,-5.794,0.016,0,6,60,2,0
1182.5,0,-0.019,-0.018,-3.936,-5.636,0.023,0,6,60,2,0
1183,-0.007,-0.013,-0.014,-0.393,-5.201,0.028,0,6,60,2,0
1183.5,-0.011,-0.006,-0.012,0.216,-4.62,0.026,0,6,60,2,0
1184,-0.014,0,-0.014,-3.354,-3.993,0.015,0,6,60,2,0
1184.5,-0.017,0.01,-0.019,-11.219,-3.41,-0.003,0,6,60,2,0
1185,-0.014,0.025,-0.028,-21.92,-2.915,-0.026,0,6,60,2,0
1185.5,0,0.037,-0.036,-32.291,-2.476,-0.048,0,6,60,2,0
1186,0.022,0.038,-0.043,-40.658,-2.151,-0.065,0,6,60,2,0
1186.5,0.041,0.024,-0.046,-45.09,-1.927,-0.075,0,6,60,2,0
1187,0.047,0,-0.045,-44.275,-1.782,-0.074,0,6,60,2,0
1187.5,0.036,-0.021,-0.04,-38.641,-1.732,-0.064,0,6,60,2,0
1188,0.017,-0.03,-0.033,-31.242,-1.885,-0.049,0,6,60,2,0
1188.5,0,-0.029,-0.028,-24.506,-2.262,-0.034,0,6,60,2,0
1189,-0.014,-0.024,-0.027,-21.011,-2.912,-0.024,0,6,60,2,0
1189.5,-0.025,-0.015,-0.028,-20.415,-3.719,-0.018,0,6,60,2,0
1190,-0.033,0,-0.032,-21.661,-4.579,-0.016,0,6,60,2,0
1190.5,-0.032,0.019,-0.036,-23.941,-5.416,-0.016,0,6,60,2,0
1191,-0.019,0.033,-0.037,-22.916,-5.942,-0.011,0,6,60,2,0
1191.5,0,0.032,-0.031,-16.909,-6.052,0.001,0,6,60,2,0
1192,0.011,0.019,-0.021,-6.663,-5.718,0.018,0,6,60,2,0
1192.5,0.008,0.005,-0.009,4.341,-5.056,0.036,0,6,60,2,0
1193,0,0,0,11.983,-4.219,0.046,0,6,60,2,0
1193.5,-0.003,0.002,0.004,13.559,-3.329,0.044,0,6,60,2,0
1194,-0.001,0.001,0.002,8.762,-2.448,0.03,0,6,60,2,0
1194.5,0,-0.009,-0.008,-3.898,-1.798,0.002,0,6,60,2,0
1195,-0.012,-0.022,-0.024,-22.271,-1.424,-0.034,0,6,60,2,0
1195.5,-0.037,-0.022,-0.042,-41.801,-1.298,-0.072,0,6,60,2,0
1196,-0.057,0,-0.055,-56.765,-1.314,-0.1,0,6,60,2,0
1196.5,-0.054,0.031,-0.061,-62.512,-1.368,-0.111,0,6,60,2,0
1197,-0.029,0.051,-0.057,-57.77,-1.437,-0.101,0,6,60,2,0
1197.5,0,0.046,-0.045,-44.632,-1.564,-0.076,0,6,60,2,0
1198,0.015,0.027,-0.03,-27.248,-1.806,-0.042,0,6,60,2,0
1198.5,0.015,0.009,-0.017,-12.2,-2.321,-0.01,0,6,60,2,0
1199,0.012,0,-0.011,-3.281,-3.098,0.011,0,6,60,2,0
1199.5,0.01,-0.006,-0.011,-0.574,-3.995,0.021,0,6,60,2,0
1200,0.007,-0.013,-0.014,-1.945,-4.823,0.023,0,6,60,2,0
1200.5,0,-0.02,-0.02,-5.648,-5.474,0.019,0,6,60,2,0
1201,-0.012,-0.021,-0.023,-8.618,-5.781,0.015,0,6,60,2,0
1201.5,-0.02,-0.011,-0.022,-8.042,-5.616,0.015,0,6,60,2,0
1202,-0.014,0,-0.014,-1.2,-4.833,0.024,0,6,60,2,0
1202.5,0.001,-0.001,0.001,11.2,-3.469,0.04,0,6,60,2,0
1203,0.009,-0.016,0.018,24.344,-1.758,0.056,0,6,60,2,0
1203.5,0,-0.033,0.032,34.263,0.129,0.064,0,6,60,2,0
1204,-0.02,-0.035,0.039,37.519,1.976,0.06,0,6,60,2,0
1204.5,-0.035,-0.02,0.039,32.589,3.614,0.042,0,6,60,2,0
1205,-0.034,0,0.033,21.32,4.989,0.013,0,6,60,2,0
1205.5,-0.019,0.011,0.021,5.845,5.992,-0.022,0,6,60,2,0
1206,-0.003,0.005,0.006,-12.058,6.487,-0.058,0,6,60,2,0
1206.5,0,-0.009,-0.008,-27.979,6.521,-0.088,0,6,60,2,0
1207,-0.01,-0.018,-0.02,-39.45,6.054,-0.107,0,6,60,2,0
1207.5,-0.025,-0.014,-0.027,-44.713,5.118,-0.112,0,6,60,2,0
1208,-0.03,0,-0.029,-42.944,3.787,-0.102,0,6,60,2,0
1208.5,-0.022,0.013,-0.025,-33.587,2.226,-0.076,0,6,60,2,0
1209,-0.009,0.015,-0.017,-19.93,0.453,-0.04,0,6,60,2,0
1209.5,0,0.01,-0.01,-6.383,-1.5,-0.004,0,6,60,2,0
1210,0.003,0.005,-0.006,4.042,-3.515,0.027,0,6,60,2,0
1210.5,0.004,0.002,-0.004,10.689,-5.39,0.05,0,6,60,2,0
1211,0.009,0,-0.008,11.391,-7.093,0.06,0,6,60,2,0
1211.5,0.015,-0.009,-0.017,6.339,-8.5,0.058,0,6,60,2,0
1212,0.014,-0.024,-0.027,-2.425,-9.488,0.047,0,6,60,2,0
1212.5,0,-0.038,-0.037,-11.718,-9.93,0.032,0,6,60,2,0
1213,-0.022,-0.039,-0.043,-19.113,-9.789,0.017,0,6,60,2,0
1213.5,-0.039,-0.022,-0.043,-21.397,-8.973,0.008,0,6,60,2,0
1214,-0.038,0,-0.037,-18.675,-7.591,0.006,0,6,60,2,0
1214.5,-0.023,0.013,-0.026,-11.628,-5.724,0.009,0,6,60,2,0
1215,-0.006,0.01,-0.012,-2.459,-3.543,0.015,0,6,60,2,0
1215.5,0,-0.004,0.004,7.216,-1.164,0.02,0,6,60,2,0
1216,-0.009,-0.015,0.017,15.192,1.236,0.022,0,6,60,2,0
1216.5,-0.024,-0.014,0.026,18.861,3.445,0.017,0,6,60,2,0
1217,-0.03,0,0.029,16.528,5.268,0.003,0,6,60,2,0
1217.5,-0.023,0.013,0.026,8.93,6.615,-0.019,0,6,60,2,0
1218,-0.009,0.015,0.017,-2.676,7.38,-0.045,0,6,60,2,0
1218.5,0,0.007,0.007,-14.34,7.63,-0.069,0,6,60,2,0
1219,0,0,0,-21.23,7.501,-0.081,0,6,60,2,0
1219.5,-0.004,-0.002,-0.004,-24.389,6.847,-0.083,0,6,60,2,0
1220,-0.01,0,-0.01,-26.636,5.552,-0.081,0,6,60,2,0
1220.5,-0.013,0.008,-0.015,-27.022,3.772,-0.072,0,6,60,2,0
1221,-0.009,0.016,-0.018,-24.743,1.664,-0.056,0,6,60,2,0
1221.5,0,0.021,-0.021,-20.577,-0.653,-0.035,0,6,60,2,0
1222,0.012,0.021,-0.024,-17.017,-3.127,-0.015,0,6,60,2,0
1222.5,0.025,0.015,-0.028,-14.875,-5.592,0.002,0,6,60,2,0
1223,0.037,0,-0.035,-15.774,-7.979,0.014,0,6,60,2,0
1223.5,0.04,-0.023,-0.045,-20.069,-10.168,0.017,0,6,60,2,0
1224,0.028,-0.049,-0.055,-25.485,-11.944,0.017,0,6,60,2,0
1224.5,0,-0.064,-0.061,-29.477,-13.132,0.016,0,6,60,2,0
1225,-0.034,-0.058,-0.065,-31.748,-13.712,0.015,0,6,60,2,0
1225.5,-0.057,-0.033,-0.064,-31.09,-13.601,0.015,0,6,60,2,0
1226,-0.06,0,-0.058,-27.123,-12.792,0.018,0,6,60,2,0
1226.5,-0.045,0.026,-0.05,-22.043,-11.437,0.02,0,6,60,2,0
1227,-0.021,0.036,-0.04,-16.1,-9.564,0.022,0,6,60,2,0
1227.5,0,0.03,-0.029,-10.323,-7.305,0.02,0,6,60,2,0
1228,0.01,0.017,-0.019,-6.441,-4.844,0.014,0,6,60,2,0
1228.5,0.011,0.006,-0.012,-6.366,-2.408,0.001,0,6,60,2,0
1229,0.011,0,-0.011,-11.499,-0.232,-0.02,0,6,60,2,0
1229.5,0.012,-0.007,-0.013,-19.227,1.658,-0.045,0,6,60,2,0
1230,0.008,-0.014,-0.016,-26.461,3.222,-0.068,0,6,60,2,0
1230.5,0,-0.016,-0.016,-30.246,4.456,-0.081,0,6,60,2,0
1231,-0.006,-0.011,-0.012,-28.908,5.345,-0.084,0,6,60,2,0
1231.5,-0.004,-0.002,-0.004,-21.507,5.92,-0.073,0,6,60,2,0
1232,0.005,0,0.005,-11.854,6.009,-0.055,0,6,60,2,0
1232.5,0.011,-0.006,0.012,-3.08,5.574,-0.036,0,6,60,2,0
1233,0.008,-0.014,0.016,3.662,4.691,-0.019,0,6,60,2,0
1233.5,0,-0.017,0.016,7.817,3.46,-0.004,0,6,60,2,0
1234,-0.007,-0.012,0.013,8.888,1.969,0.006,0,6,60,2,0
1234.5,-0.008,-0.005,0.009,8.443,0.421,0.014,0,6,60,2,0
1235,-0.005,0,0.005,8.393,-1,0.021,0,6,60,2,0
1235.5,-0.002,0.001,0.002,8.755,-2.222,0.029,0,6,60,2,0
1236,0,0.001,0.001,9.915,-3.14,0.036,0,6,60,2,0
1236.5,0,0.003,0.003,13.766,-3.576,0.045,0,6,60,2,0
1237,0.004,0.006,0.007,18.212,-3.615,0.054,0,6,60,2,0
1237.5,0.01,0.006,0.011,21.796,-3.277,0.059,0,6,60,2,0
1238,0.015,0,0.015,23.489,-2.614,0.059,0,6,60,2,0
1238.5,0.013,-0.008,0.015,21.352,-1.775,0.05,0,6,60,2,0
1239,0.005,-0.009,0.01,14.075,-0.915,0.032,0,6,60,2,0
1239.5,0,-0.006,0.005,5.726,0.081,0.01,0,6,60,2,0
1240,-0.001,-0.002,0.002,-1.113,1.17,-0.008,0,6,60,2,0
1240.5,0,0,0,-6.22,2.217,-0.024,0,6,60,2,0
1241,0.001,0,-0.001,-10.034,3.086,-0.036,0,6,60,2,0
1241.5,0.001,-0.001,-0.001,-12.227,3.717,-0.043,0,6,60,2,0
1242,0.001,-0.002,-0.002,-13.557,4.009,-0.047,0,6,60,2,0
1242.5,0,-0.002,-0.001,-13.134,4.005,-0.047,0,6,60,2,0
1243,0.001,0.002,0.002,-9.08,3.828,-0.038,0,6,60,2,0
1243.5,0.006,0.003,0.006,-2.809,3.443,-0.024,0,6,60,2,0
1244,0.012,0,0.011,4.149,2.876,-0.008,0,6,60,2,0
1244.5,0.016,-0.009,0.018,13.327,2.348,0.012,0,6,60,2,0
1245,0.012,-0.022,0.024,21.333,1.762,0.031,0,6,60,2,0
1245.5,0,-0.029,0.028,26.948,1.201,0.044,0,6,60,2,0
1246,-0.015,-0.026,0.029,29.249,0.693,0.052,0,6,60,2,0
1246.5,-0.025,-0.014,0.028,29.306,0.355,0.053,0,6,60,2,0
1247,-0.027,0,0.026,27.648,0.214,0.051,0,6,60,2,0
1247.5,-0.022,0.013,0.025,25.947,0.356,0.047,0,6,60,2,0
1248,-0.012,0.02,0.023,23.028,0.654,0.04,0,6,60,2,0
1248.5,0,0.021,0.02,18.826,1.067,0.03,0,6,60,2,0
1249,0.009,0.015,0.017,13.968,1.554,0.018,0,6,60,2,0
1249.5,0.012,0.007,0.014,9.047,2.06,0.006,0,6,60,2,0
1250,0.009,0,0.009,2.769,2.419,-0.008,0,6,60,2,0
1250.5,0,0,0,-7.041,2.42,-0.026,0,6,60,2,0
1251,-0.007,0.012,-0.013,-19.899,2.009,-0.049,0,6,60,2,0
1251.5,0,0.029,-0.028,-34.302,1.157,-0.071,0,6,60,2,0
1252,0.022,0.038,-0.043,-46.812,-0.026,-0.088,0,6,60,2,0
1252.5,0.047,0.027,-0.052,-53.261,-1.358,-0.093,0,6,60,2,0
1253,0.059,0,-0.057,-53.975,-2.854,-0.087,0,6,60,2,0
1253.5,0.05,-0.029,-0.056,-48.956,-4.39,-0.069,0,6,60,2,0
1254,0.027,-0.047,-0.053,-40.736,-5.959,-0.045,0,6,60,2,0
1254.5,0,-0.049,-0.048,-30.963,-7.438,-0.018,0,6,60,2,0
1255,-0.022,-0.038,-0.043,-21.804,-8.758,0.006,0,6,60,2,0
1255.5,-0.033,-0.019,-0.037,-12.278,-9.666,0.029,0,6,60,2,0
1256,-0.031,0,-0.029,-3.277,-10.089,0.049,0,6,60,2,0
1256.5,-0.02,0.012,-0.022,4.188,-9.967,0.062,0,6,60,2,0
1257,-0.008,0.014,-0.016,9.358,-9.29,0.068,0,6,60,2,0
1257.5,0,0.012,-0.012,10.568,-8.163,0.064,0,6,60,2,0
1258,0.004,0.007,-0.008,9.781,-6.53,0.054,0,6,60,2,0
1258.5,0.002,0.001,-0.003,9.623,-4.382,0.042,0,6,60,2,0
1259,-0.004,0,0.004,10.011,-1.889,0.029,0,6,60,2,0
1259.5,-0.009,0.005,0.01,8.55,0.65,0.013,0,6,60,2,0
1260,-0.006,0.011,0.012,4.75,3.052,-0.008,0,6,60,2,0
1260.5,0,0.014,0.013,-0.521,5.175,-0.029,0,6,60,2,0
1261,0.006,0.01,0.012,-6.97,6.843,-0.05,0,6,60,2,0
1261.5,0.007,0.004,0.008,-13.708,7.948,-0.069,0,6,60,2,0
1262,0.004,0,0.004,-20.187,8.389,-0.084,0,6,60,2,0
1262.5,-0.002,0.001,-0.002,-25.334,8.148,-0.092,0,6,60,2,0
1263,-0.004,0.006,-0.007,-28.366,7.247,-0.093,0,6,60,2,0
1263.5,0,0.012,-0.011,-28.881,5.752,-0.086,0,6,60,2,0
1264,0.007,0.013,-0.014,-26.353,3.803,-0.07,0,6,60,2,0
1264.5,0.013,0.008,-0.015,-20.662,1.57,-0.048,0,6,60,2,0
1265,0.013,0,-0.012,-11.261,-0.699,-0.017,0,6,60,2,0
1265.5,0.008,-0.004,-0.009,-0.902,-2.928,0.014,0,6,60,2,0
1266,0.003,-0.006,-0.007,7.262,-5.036,0.041,0,6,60,2,0
1266.5,0,-0.009,-0.008,10.777,-6.944,0.058,0,6,60,2,0
1267,-0.008,-0.013,-0.015,8.734,-8.558,0.063,0,6,60,2,0
1267.5,-0.02,-0.012,-0.022,3.312,-9.686,0.059,0,6,60,2,0
1268,-0.031,0,-0.03,-3.746,-10.255,0.049,0,6,60,2,0
1268.5,-0.034,0.019,-0.038,-11.675,-10.285,0.034,0,6,60,2,0
1269,-0.022,0.039,-0.043,-19.334,-9.808,0.017,0,6,60,2,0
1269.5,0,0.048,-0.046,-25.004,-8.845,0.001,0,6,60,2,0
1270,0.024,0.042,-0.047,-29.409,-7.579,-0.014,0,6,60,2,0
1270.5,0.041,0.023,-0.045,-32.078,-6.094,-0.028,0,6,60,2,0
1271,0.043,0,-0.041,-32.499,-4.484,-0.037,0,6,60,2,0
1271.5,0.031,-0.018,-0.034,-29.449,-2.774,-0.041,0,6,60,2,0
1272,0.013,-0.022,-0.024,-23.534,-1.077,-0.039,0,6,60,2,0
1272.5,0,-0.014,-0.014,-16.562,0.47,-0.034,0,6,60,2,0
1273,-0.001,-0.003,-0.003,-8.497,1.871,-0.026,0,6,60,2,0
1273.5,0.007,0.004,0.007,-0.728,3.039,-0.018,0,6,60,2,0
1274,0.017,0,0.017,6.63,3.995,-0.009,0,6,60,2,0
1274.5,0.021,-0.012,0.024,12.597,4.696,-0.002,0,6,60,2,0
1275,0.013,-0.023,0.026,13.881,4.965,-0.001,0,6,60,2,0
1275.5,0,-0.022,0.021,9.752,4.781,-0.008,0,6,60,2,0
1276,-0.007,-0.012,0.014,2.917,4.269,-0.018,0,6,60,2,0
1276.5,-0.005,-0.003,0.006,-3.625,3.544,-0.026,0,6,60,2,0
1277,0.001,0,-0.001,-8.531,2.648,-0.031,0,6,60,2,0
1277.5,0.003,-0.002,-0.004,-9.143,1.754,-0.027,0,6,60,2,0
1278,0.001,-0.002,-0.002,-4.956,0.931,-0.014,0,6,60,2,0
1278.5,0,0.003,0.003,2.336,0.185,0.003,0,6,60,2,0
1279,0.004,0.006,0.007,9.126,-0.558,0.02,0,6,60,2,0
1279.5,0.009,0.005,0.01,13.992,-1.238,0.033,0,6,60,2,0
1280,0.01,0,0.009,15.607,-1.848,0.04,0,6,60,2,0
1280.5,0.005,-0.003,0.006,13.282,-2.377,0.038,0,6,60,2,0
1281,0,0,0,7.808,-2.781,0.03,0,6,60,2,0
1281.5,0,0.008,-0.007,0.574,-3.028,0.018,0,6,60,2,0
1282,0.007,0.012,-0.014,-6.016,-3.051,0.005,0,6,60,2,0
1282.5,0.015,0.009,-0.017,-9.971,-2.818,-0.004,0,6,60,2,0
1283,0.017,0,-0.017,-11.417,-2.404,-0.009,0,6,60,2,0
1283.5,0.013,-0.007,-0.014,-10.147,-1.826,-0.009,0,6,60,2,0
1284,0.005,-0.008,-0.009,-6.617,-1.131,-0.006,0,6,60,2,0
1284.5,0,-0.002,-0.002,-1.24,-0.34,0,0,6,60,2,0
1285,0.003,0.006,0.006,5.426,0.527,0.007,0,6,60,2,0
1285.5,0.014,0.008,0.016,13.06,1.473,0.017,0,6,60,2,0
1286,0.027,0,0.026,21.518,2.514,0.027,0,6,60,2,0
1286.5,0.033,-0.019,0.037,29.898,3.619,0.037,0,6,60,2,0
1287,0.023,-0.041,0.045,36.098,4.684,0.043,0,6,60,2,0
1287.5,0,-0.051,0.049,37.773,5.572,0.041,0,6,60,2,0
1288,-0.024,-0.042,0.047,33.507,6.167,0.03,0,6,60,2,0
1288.5,-0.036,-0.021,0.04,24.916,6.482,0.012,0,6,60,2,0
1289,-0.031,0,0.03,14.416,6.529,-0.008,0,6,60,2,0
1289.5,-0.017,0.01,0.019,2.933,6.232,-0.028,0,6,60,2,0
1290,-0.004,0.007,0.008,-7.322,5.627,-0.044,0,6,60,2,0
1290.5,0,0.002,0.002,-11.995,4.908,-0.049,0,6,60,2,0
1291,0.001,0.002,0.002,-9.82,4.129,-0.041,0,6,60,2,0
1291.5,0.005,0.003,0.006,-2.811,3.262,-0.023,0,6,60,2,0
1292,0.012,0,0.012,6.528,2.318,0,0,6,60,2,0
1292.5,0.015,-0.009,0.017,14.855,1.276,0.021,0,6,60,2,0
1293,0.009,-0.016,0.018,19.42,0.145,0.036,0,6,60,2,0
1293.5,0,-0.015,0.015,19.277,-1.008,0.042,0,6,60,2,0
1294,-0.003,-0.006,0.006,13.315,-2.196,0.037,0,6,60,2,0
1294.5,0.007,0.004,-0.007,1.788,-3.399,0.022,0,6,60,2,0
1295,0.022,0,-0.022,-10.933,-4.418,0.003,0,6,60,2,0
1295.5,0.03,-0.017,-0.033,-21.354,-5.158,-0.012,0,6,60,2,0
1296,0.021,-0.036,-0.04,-27.379,-5.574,-0.021,0,6,60,2,0
1296.5,0,-0.041,-0.04,-27.72,-5.629,-0.022,0,6,60,2,0
1297,-0.018,-0.031,-0.035,-22.534,-5.329,-0.014,0,6,60,2,0
1297.5,-0.023,-0.013,-0.026,-14.635,-4.799,-0.002,0,6,60,2,0
1298,-0.018,0,-0.018,-7.251,-4.155,0.009,0,6,60,2,0
1298.5,-0.009,0.005,-0.01,-1.292,-3.394,0.016,0,6,60,2,0
1299,-0.002,0.003,-0.004,3.157,-2.513,0.02,0,6,60,2,0
1299.5,0,0,0,4.333,-1.638,0.017,0,6,60,2,0
1300,0,0,-0.001,1.823,-0.83,0.008,0,6,60,2,0
1300.5,0.003,0.002,-0.003,-2.956,-0.089,-0.005,0,6,60,2,0
1301,0.007,0,-0.007,-8.95,0.533,-0.02,0,6,60,2,0
1301.5,0.009,-0.005,-0.01,-13.966,1.062,-0.032,0,6,60,2,0
1302,0.006,-0.01,-0.012,-16.821,1.473,-0.04,0,6,60,2,0
1302.5,0,-0.011,-0.011,-17.033,1.743,-0.042,0,6,60,2,0
1303,-0.005,-0.009,-0.01,-15.893,1.782,-0.04,0,6,60,2,0
1303.5,-0.008,-0.005,-0.009,-14.462,1.56,-0.036,0,6,60,2,0
1304,-0.009,0,-0.009,-13.06,1.1,-0.031,0,6,60,2,0
1304.5,-0.008,0.004,-0.009,-10.911,0.499,-0.023,0,6,60,2,0
1305,-0.004,0.006,-0.007,-7.16,-0.132,-0.013,0,6,60,2,0
1305.5,0,0.005,-0.005,-2.853,-0.782,-0.001,0,6,60,2,0
1306,0.003,0.004,-0.005,-0.911,-1.532,0.007,0,6,60,2,0
1306.5,0.008,0.004,-0.008,-2.485,-2.366,0.008,0,6,60,2,0
1307,0.015,0,-0.014,-6.418,-3.182,0.005,0,6,60,2,0
1307.5,0.02,-0.011,-0.022,-12.797,-3.999,-0.002,0,6,60,2,0
1308,0.017,-0.029,-0.032,-21.476,-4.829,-0.014,0,6,60,2,0
1308.5,0,-0.044,-0.043,-30.705,-5.611,-0.028,0,6,60,2,0
1309,-0.027,-0.046,-0.052,-38.474,-6.29,-0.039,0,6,60,2,0
1309.5,-0.051,-0.029,-0.057,-42.428,-6.77,-0.043,0,6,60,2,0
