时间,最高,最低,收盘,涨跌,涨幅%,振幅%,总手(万),金额(亿),年份
2005/9/30,1158.7,1150.63,1155.61,0.13,0.01,0.7,1541468100,6959506600,2005
2005/10/10,1153.67,1137.29,1138.95,-16.66,-1.44,1.42,1344934200,5461397800,2005
2005/10/11,1157.3,1133.9,1157.19,18.24,1.6,2.06,1609576700,6399253800,2005
2005/10/12,1165.67,1152.25,1161.85,4.66,0.4,1.16,2309772000,9335207400,2005
2005/10/13,1165.36,1152.09,1152.61,-9.25,-0.8,1.14,2129005000,8600493400,2005
2005/10/14,1154.32,1135.51,1139.55,-13.06,-1.13,1.63,1791152300,7740778300,2005
2005/10/17,1138.38,1121.97,1131.38,-8.17,-0.72,1.44,1706555000,7421971600,2005
2005/10/18,1142.04,1129.67,1141.2,9.83,0.87,1.09,2047931300,9264639100,2005
2005/10/19,1150.59,1132.48,1134.61,-6.59,-0.58,1.59,2150505700,9088381800,2005
2005/10/20,1136.31,1119.38,1135.95,1.34,0.12,1.49,2047415500,8498979200,2005
2005/10/21,1145.99,1132.36,1141.32,5.37,0.47,1.2,1912278400,8653627100,2005
2005/10/24,1143.46,1133.92,1141.17,-0.15,-0.01,0.84,1828877300,8118828900,2005
2005/10/25,1140.17,1121.29,1121.92,-19.25,-1.69,1.66,1877463400,8050067300,2005
2005/10/26,1119.43,1094.57,1097.16,-24.76,-2.21,2.22,2159379600,8706265900,2005
2005/10/27,1101.27,1087.48,1097.78,0.62,0.06,1.26,1929975200,8081971100,2005
2005/10/28,1102.02,1067.41,1080.87,-16.91,-1.54,3.15,1998898400,8018876000,2005
2005/10/31,1096.15,1078.29,1092.82,11.95,1.11,1.65,1768646700,6516479200,2005
2005/11/1,1094.15,1074.3,1089.95,-2.87,-0.26,1.82,1735150400,6325525500,2005
2005/11/2,1108.88,1090,1104.79,14.84,1.36,1.73,2233936600,8157757300,2005
2005/11/3,1111.44,1090.82,1095.27,-9.52,-0.86,1.87,2036658700,7510888300,2005
2005/11/4,1100.43,1087.85,1100.05,4.77,0.44,1.15,1733923300,5950850800,2005
2005/11/7,1100.95,1089.83,1100.65,0.61,0.05,1.01,1397008600,5464935400,2005
2005/11/8,1111.12,1092.54,1110.15,9.5,0.86,1.69,2196800300,6723296300,2005
2005/11/9,1117.06,1107.64,1108.15,-1.99,-0.18,0.85,2700955900,7503735500,2005
2005/11/10,1106.94,1086.1,1088.3,-19.85,-1.79,1.88,2332437100,7112323800,2005
2005/11/11,1094.31,1078.58,1090.19,1.89,0.17,1.44,1603178500,5378455700,2005
2005/11/14,1089.71,1083.02,1088.65,-1.54,-0.14,0.61,1290005980,3894572800,2005
2005/11/15,1099.03,1082.51,1087.51,-1.14,-0.11,1.52,1483947500,5351842100,2005
2005/11/16,1096.3,1075.43,1095.89,8.38,0.77,1.92,1513548200,5363158600,2005
2005/11/17,1098.68,1090.36,1095.31,-0.58,-0.05,0.76,1196180240,5135462800,2005
2005/11/18,1122.61,1093.53,1117,21.69,1.98,2.65,2248062900,9760979000,2005
2005/11/21,1122.88,1114.24,1119.94,2.94,0.26,0.77,1554318300,6496171900,2005
2005/11/22,1119.69,1098.49,1098.66,-21.28,-1.9,1.89,1464680400,5958941100,2005
2005/11/23,1106.48,1093.95,1105.75,7.09,0.65,1.14,1260140670,4988739500,2005
2005/11/24,1117.94,1103.76,1113.37,7.63,0.69,1.28,1714095700,7054042700,2005
2005/11/25,1115.08,1107.21,1114.92,1.54,0.14,0.71,1550914900,6240716700,2005
2005/11/28,1119.35,1106.94,1110.82,-4.09,-0.37,1.11,1285240800,5410846100,2005
2005/11/29,1110.31,1095.55,1096.99,-13.84,-1.25,1.33,1187993880,4850380700,2005
2005/11/30,1099.58,1090.72,1099.26,2.27,0.21,0.81,1087597510,4617599400,2005
2005/12/1,1104.56,1094.44,1098.75,-0.51,-0.05,0.92,893211920,4050471400,2005
2005/12/2,1102.76,1089.56,1094.29,-4.46,-0.41,1.2,1063697400,4672796700,2005
2005/12/5,1093.1,1077.41,1079.2,-15.09,-1.38,1.43,1122496580,4817780000,2005
2005/12/6,1089.59,1074.01,1087.79,8.6,0.8,1.44,1105274520,4877157900,2005
2005/12/7,1100.05,1086.73,1099.62,11.82,1.09,1.22,1038938290,4594163200,2005
2005/12/8,1106.34,1092.99,1098.32,-1.29,-0.12,1.21,1039867630,4671671000,2005
2005/12/9,1114.58,1094.74,1113.48,15.15,1.38,1.81,1348701000,6071546900,2005
2005/12/12,1118.53,1109.08,1116.37,2.89,0.26,0.85,1194463730,5462027500,2005
2005/12/13,1119.42,1106.75,1117.85,1.48,0.13,1.14,1137609210,5192940000,2005
2005/12/14,1127.63,1110.2,1125.39,7.54,0.67,1.56,1502212400,7022886800,2005
2005/12/15,1134.85,1121.56,1123.56,-1.83,-0.16,1.18,1682425900,7606544000,2005
2005/12/16,1127.94,1118.94,1127.51,3.95,0.35,0.8,1261077710,5810025300,2005
2005/12/19,1134.5,1123.5,1131.75,4.24,0.38,0.98,1222867870,5214816900,2005
2005/12/20,1136.39,1126.99,1136.34,4.59,0.41,0.83,1171271050,5224166600,2005
2005/12/21,1142.39,1128.94,1130.76,-5.58,-0.49,1.18,1229232280,5550112800,2005
2005/12/22,1136,1125.95,1135.24,4.48,0.4,0.89,1112149700,5187955100,2005
2005/12/23,1144.94,1135.07,1144.87,9.63,0.85,0.87,1447255300,6620143400,2005
2005/12/26,1159.78,1145.34,1156.82,11.95,1.04,1.26,1865313300,8583105000,2005
2005/12/27,1158.16,1149.85,1154.29,-2.54,-0.22,0.72,1567388300,7091742300,2005
2005/12/28,1157.2,1149.27,1157.03,2.75,0.24,0.69,1468027500,6585027600,2005
2005/12/29,1169.87,1157.51,1169.86,12.83,1.11,1.07,2180339800,10681224300,2005
2005/12/30,1173.06,1158.96,1161.06,-8.81,-0.75,1.21,2002793400,10196713800,2005
2006/1/4,1181,1161.91,1180.96,19.91,1.71,1.64,2325852400,11970425000,2006
2006/1/5,1197.84,1180.45,1197.27,16.31,1.38,1.47,2948447800,14767201000,2006
2006/1/6,1215.54,1191.61,1209.42,12.15,1.02,2,3434285500,17130467000,2006
2006/1/9,1217.31,1205.25,1215.67,6.24,0.52,1,2870665100,14206400000,2006
2006/1/10,1220.76,1203.65,1220.62,4.95,0.41,1.41,2679454600,13496372000,2006
2006/1/11,1223.56,1204.04,1211.05,-9.56,-0.78,1.6,3063146300,15082314000,2006
2006/1/12,1227.3,1205.28,1226.7,15.65,1.29,1.82,2701891500,12903535200,2006
2006/1/13,1231.22,1214.88,1221.46,-5.24,-0.43,1.33,2770857700,13205628800,2006
2006/1/16,1221.39,1202.59,1202.87,-18.59,-1.52,1.54,2527431700,11984845900,2006
2006/1/17,1209.02,1198.84,1208.44,5.57,0.46,0.85,1972646200,9452655600,2006
2006/1/18,1234.53,1206.36,1233.35,24.91,2.06,2.33,2666785400,12458427100,2006
2006/1/19,1251.96,1230.85,1251.58,18.23,1.48,1.71,3361774900,15371377000,2006
2006/1/20,1258.7,1247.2,1255.31,3.73,0.3,0.92,3320392300,16220854000,2006
2006/1/23,1257.35,1244.27,1255.77,0.46,0.04,1.04,2902865900,14114136000,2006
2006/1/24,1262.09,1247.01,1252.06,-3.71,-0.3,1.2,2967142100,15779296000,2006
2006/1/25,1260.17,1245.92,1258.05,5.99,0.48,1.14,2655865900,13682169000,2006
2006/2/6,1287.67,1263,1287.63,29.58,2.35,1.96,2917748100,14910754000,2006
2006/2/7,1297.4,1270.4,1282.1,-5.53,-0.43,2.1,3840474100,19670593000,2006
2006/2/8,1291.74,1276.02,1290.06,7.96,0.62,1.23,3285729800,16340287000,2006
2006/2/9,1288.96,1266.81,1269.45,-20.6,-1.6,1.72,2907909100,14199096000,2006
2006/2/10,1284.1,1266.22,1282.66,13.2,1.04,1.41,2631421100,13158590200,2006
2006/2/13,1284.95,1267.56,1279.64,-3.02,-0.24,1.36,2613177200,12998010700,2006
2006/2/14,1286.42,1275.85,1286.33,6.69,0.52,0.83,2254170400,11114639600,2006
2006/2/15,1300.99,1288.64,1299.17,12.84,1,0.96,3014790300,14778787000,2006
2006/2/16,1298.5,1268.56,1270.63,-28.53,-2.2,2.3,3235260600,15711529000,2006
2006/2/17,1280.04,1265.14,1267.41,-3.23,-0.25,1.17,2590306200,12612954500,2006
2006/2/20,1279.42,1265.38,1267.54,0.13,0.01,1.11,2154279700,10469048100,2006
2006/2/21,1288.55,1256.81,1288.42,20.88,1.65,2.5,2665902100,12932889800,2006
2006/2/22,1297.94,1282.91,1284.23,-4.19,-0.33,1.17,2851784100,13583894000,2006
2006/2/23,1289.94,1273.94,1288.85,4.62,0.36,1.25,2287504700,10638933700,2006
2006/2/24,1297.34,1286.96,1296.87,8.02,0.62,0.81,2357814700,11377200900,2006
2006/2/27,1304.61,1293.47,1297.19,0.32,0.02,0.86,2681978400,13278273100,2006
2006/2/28,1299.47,1277.74,1299.03,1.84,0.14,1.68,2364742200,11698977800,2006
2006/3/1,1308.2,1297.76,1306.59,7.56,0.58,0.8,2364067400,11713886600,2006
2006/3/2,1307.64,1281.57,1285.67,-20.92,-1.6,2,2844572800,14619800000,2006
2006/3/3,1295.41,1275.62,1293.3,7.63,0.59,1.54,2492544300,12505595000,2006
2006/3/6,1296.85,1286.64,1288.95,-4.34,-0.34,0.79,2032958200,9697600000,2006
2006/3/7,1288.26,1257.54,1259.92,-29.04,-2.25,2.38,2265344400,10611752900,2006
2006/3/8,1258.24,1238.16,1250.38,-9.53,-0.76,1.59,1984157300,9328367100,2006
2006/3/9,1253.76,1242.68,1245.17,-5.22,-0.42,0.89,1538593100,7572686300,2006
2006/3/10,1253.91,1240.75,1245.65,0.49,0.04,1.06,1409562600,7034995100,2006
2006/3/13,1260.07,1245.3,1259.67,14.02,1.13,1.19,1377515300,6762688300,2006
2006/3/14,1262.75,1250.28,1259.04,-0.63,-0.05,0.99,1487571100,7156890100,2006
2006/3/15,1275.52,1258.15,1274.81,15.77,1.25,1.38,1845126300,9402430200,2006
2006/3/16,1277.19,1270.83,1274.19,-0.62,-0.05,0.5,1832269800,9294380300,2006
2006/3/17,1276.63,1265.61,1269.46,-4.73,-0.37,0.87,1875480400,9258870700,2006
2006/3/20,1288.97,1264.41,1288.42,18.95,1.49,1.93,2029717400,9830202700,2006
2006/3/21,1297.61,1285.43,1290.4,1.98,0.15,0.95,2434568600,12044252200,2006
2006/3/22,1296.91,1281.13,1296.7,6.31,0.49,1.22,2233009000,10977859900,2006
2006/3/23,1302.79,1289.53,1302.46,5.75,0.44,1.02,2546540700,12667480300,2006
2006/3/24,1308.06,1293.3,1294.7,-7.75,-0.6,1.13,2442393500,12420500900,2006
2006/3/27,1296.59,1283.68,1295.92,1.21,0.09,1,2061324600,10310244100,2006
2006/3/28,1302.65,1293,1298.79,2.88,0.22,0.74,2501182500,11798730400,2006
2006/3/29,1313.13,1296.59,1305.57,6.78,0.52,1.27,3415223600,17299640000,2006
2006/3/30,1308.5,1293.83,1294.72,-10.85,-0.83,1.12,2603882600,13523584000,2006
2006/3/31,1298.75,1285.73,1298.3,3.58,0.28,1.01,2663685700,13957859000,2006
2006/4/3,1319.48,1298.68,1319.47,21.18,1.63,1.6,3280466800,17513531000,2006
2006/4/4,1330.11,1315.33,1329.8,10.33,0.78,1.12,3713405000,19932253000,2006
2006/4/5,1341.5,1326.53,1340.16,10.36,0.78,1.13,3776319700,20009046000,2006
2006/4/6,1348.52,1336.14,1339.74,-0.42,-0.03,0.92,4171507500,22006609000,2006
2006/4/7,1345.29,1330.51,1342.96,3.23,0.24,1.1,4066605500,20781669000,2006
2006/4/10,1359.41,1339.52,1359.08,16.12,1.2,1.48,4141542800,20511655000,2006
2006/4/11,1366.52,1350.32,1362.23,3.15,0.23,1.19,4387040700,22753839000,2006
2006/4/12,1364.69,1355.66,1360.13,-2.1,-0.15,0.66,3712907200,18649703000,2006
2006/4/13,1364.32,1331.68,1332.33,-27.8,-2.04,2.4,4129905400,20205465000,2006
2006/4/14,1360.09,1328.43,1359.54,27.21,2.04,2.38,3787121900,17964278000,2006
2006/4/17,1383.65,1353.4,1378.61,19.08,1.4,2.23,4221976000,20238073000,2006
2006/4/18,1391.38,1370.15,1385.11,6.5,0.47,1.54,3678518100,18176065000,2006
2006/4/19,1399.55,1378.8,1396.7,11.59,0.84,1.5,4057816200,21447388000,2006
2006/4/20,1404.19,1376.96,1385.9,-10.8,-0.77,1.95,4330328700,23759758000,2006
2006/4/21,1419.89,1383.45,1416.79,30.89,2.23,2.63,4556910300,24823370000,2006
2006/4/24,1429.06,1402.27,1409.79,-7.01,-0.49,1.89,5201580300,28552131000,2006
2006/4/25,1409.27,1386.13,1399.77,-10.02,-0.71,1.64,4324883500,24511654000,2006
2006/4/26,1426.63,1397.35,1417.48,17.71,1.27,2.09,4841064800,27897759000,2006
2006/4/27,1424.46,1407.14,1416.73,-0.75,-0.05,1.22,3760844300,21064881000,2006
2006/4/28,1444.71,1389.35,1440.22,23.49,1.66,3.91,4456204300,25076312000,2006
2006/5/8,1497.2,1446.99,1497.1,56.88,3.95,3.49,5162065400,29260804000,2006
2006/5/9,1532.75,1497.99,1531.16,34.06,2.27,2.32,6468390300,36327086000,2006
2006/5/10,1554.03,1518.34,1545.69,14.52,0.95,2.33,6271709500,35931317000,2006
2006/5/11,1583.76,1536.29,1537.38,-8.31,-0.54,3.07,7321833400,42935467000,2006
2006/5/12,1603.21,1531.23,1602.83,65.46,4.26,4.68,6839375200,41492555000,2006
2006/5/15,1664.94,1606.57,1664.09,61.26,3.82,3.64,8772527000,52436501000,2006
2006/5/16,1678.6,1604.78,1613.25,-50.84,-3.05,4.44,8827504000,53444626000,2006
2006/5/17,1640.69,1592.18,1625.15,11.89,0.74,3.01,7097998700,42970463000,2006
2006/5/18,1630.07,1582.96,1617.28,-7.87,-0.48,2.9,6058510600,35559097000,2006
2006/5/19,1664.61,1610.04,1659.55,42.26,2.61,3.37,7708629000,41434527000,2006
2006/5/22,1674.22,1646.68,1657.69,-1.86,-0.11,1.66,7725887200,43695717000,2006
2006/5/23,1648.53,1597.1,1604.55,-53.14,-3.21,3.1,6990008500,38919582000,2006
2006/5/24,1634.59,1562.39,1590.92,-13.63,-0.85,4.5,5727043100,32875831000,2006
2006/5/25,1598.56,1563.86,1591.43,0.5,0.03,2.18,4104937100,23023859000,2006
2006/5/26,1614.55,1593.09,1613.89,22.47,1.41,1.35,4372253200,24308642000,2006
2006/5/29,1648.84,1609.01,1648.54,34.64,2.15,2.47,5171516800,29314321000,2006
2006/5/30,1663.93,1634.9,1657.29,8.75,0.53,1.76,5308773300,31990664000,2006
2006/5/31,1667.23,1628.68,1641.3,-15.99,-0.96,2.33,5701597800,33089439000,2006
2006/6/1,1684.71,1635.75,1684.19,42.89,2.61,2.98,6784386300,38465780000,2006
2006/6/2,1695.58,1659.14,1669.4,-14.8,-0.88,2.16,7814469000,44915922000,2006
2006/6/5,1685.29,1639.68,1684.62,15.23,0.91,2.73,6729777000,36276144000,2006
2006/6/6,1692.83,1672.81,1679.13,-5.5,-0.33,1.19,5842296000,32173005000,2006
2006/6/7,1678.24,1588.97,1589.55,-89.58,-5.33,5.32,6508531600,37192981000,2006
2006/6/8,1596.12,1540.93,1591.49,1.94,0.12,3.47,5457687200,30237702000,2006
2006/6/9,1594.44,1550.2,1551.38,-40.11,-2.52,2.78,4700391700,25969107000,2006
2006/6/12,1566.45,1529.5,1552.8,1.41,0.09,2.38,3149627300,18350032000,2006
2006/6/13,1570.1,1532.06,1548.49,-4.3,-0.28,2.45,3245068200,18252967000,2006
2006/6/14,1540.64,1512.52,1531.33,-17.17,-1.11,1.82,3243810200,17489724000,2006
2006/6/15,1551.3,1528.23,1533.98,2.65,0.17,1.51,2847339800,15749530000,2006
2006/6/16,1574.47,1540.19,1574.47,40.49,2.64,2.24,3357261200,18773707000,2006
2006/6/19,1591.85,1544.93,1586.29,11.82,0.75,2.98,3556204600,20635199000,2006
2006/6/20,1592.83,1572.58,1592.33,6.05,0.38,1.28,3553711000,20658724000,2006
2006/6/21,1617.71,1570.08,1598.12,5.78,0.36,2.99,3970587900,22426544000,2006
2006/6/22,1605.25,1587.8,1596.07,-2.05,-0.13,1.09,3246588800,18310093000,2006
2006/6/23,1608.11,1582.02,1605.71,9.64,0.6,1.63,3502677700,20932009000,2006
2006/6/26,1635.8,1607.79,1633.45,27.74,1.73,1.74,3949925000,23927245000,2006
2006/6/27,1642.57,1627.59,1639.55,6.1,0.37,0.92,3645178400,21481437000,2006
2006/6/28,1642.35,1627.07,1639.29,-0.26,-0.02,0.93,3322060100,18652269000,2006
2006/6/29,1672.1,1641.93,1671.62,32.33,1.97,1.84,5179900700,29018734000,2006
2006/6/30,1690.95,1662.28,1672.21,0.59,0.04,1.72,4983707600,28588342000,2006
2006/7/3,1697.83,1670.02,1697.28,25.07,1.5,1.66,4863659100,28446545000,2006
2006/7/4,1702.66,1670.13,1681.55,-15.73,-0.93,1.92,5431649200,32718658000,2006
2006/7/5,1757.47,1703.59,1718.56,37.01,2.2,3.2,6072080600,32521556000,2006
2006/7/6,1742.2,1711.65,1741.47,22.91,1.33,1.78,5006266900,29786950000,2006
2006/7/7,1750.03,1724.68,1730.19,-11.28,-0.65,1.46,4943012700,29559549000,2006
2006/7/10,1737.03,1715.83,1734.33,4.14,0.24,1.23,3904952600,23793270000,2006
2006/7/11,1746.72,1725.23,1745.81,11.48,0.66,1.24,4008545000,24372507000,2006
2006/7/12,1753.28,1738,1740,-5.81,-0.33,0.88,4878589000,30494774000,2006
2006/7/13,1737.6,1654.49,1655.77,-84.23,-4.84,4.78,6747158900,39610592000,2006
2006/7/14,1676.75,1633.9,1665.21,9.44,0.57,2.59,4158780400,24614810000,2006
2006/7/17,1684.34,1653.6,1682.89,17.68,1.06,1.85,3220393300,19821153000,2006
2006/7/18,1684.67,1666.31,1684.25,1.37,0.08,1.09,3140535400,18528216000,2006
2006/7/19,1681.77,1637.49,1645.16,-39.09,-2.32,2.63,3505982900,20603536000,2006
2006/7/20,1658.05,1636.26,1655.12,9.96,0.61,1.32,2866119700,16518086000,2006
2006/7/21,1669.29,1653.51,1665.33,10.21,0.62,0.95,2996048800,16664622000,2006
2006/7/24,1667.62,1632.69,1665.94,0.62,0.04,2.1,3118400800,17329901000,2006
2006/7/25,1690.61,1668.14,1685.46,19.52,1.17,1.35,3423780100,19580630000,2006
2006/7/26,1691.43,1675.66,1686.65,1.19,0.07,0.94,3116721900,17543497000,2006
2006/7/27,1701.61,1665.39,1675.17,-11.49,-0.68,2.15,3620183100,20668131000,2006
2006/7/28,1678.53,1646.35,1662.03,-13.14,-0.78,1.92,3326896800,18805265000,2006
2006/7/31,1659.54,1611.16,1612.73,-49.3,-2.97,2.91,3365448500,19558733000,2006
2006/8/1,1625.04,1596.66,1600.61,-12.12,-0.75,1.76,3231066000,17900862000,2006
2006/8/2,1608.78,1577.9,1600.87,0.26,0.02,1.93,2786576200,15048503000,2006
2006/8/3,1609.43,1587.12,1601.06,0.19,0.01,1.39,2082229200,11909137000,2006
2006/8/4,1612.1,1567.25,1570.15,-30.91,-1.93,2.8,2586705400,14401225000,2006
2006/8/7,1570.05,1541.41,1547.44,-22.71,-1.45,1.82,2409920600,12761218100,2006
2006/8/8,1581.75,1547.91,1580.58,33.14,2.14,2.19,2338299700,12314675800,2006
2006/8/9,1585.17,1571.71,1578.57,-2.01,-0.13,0.85,2163603600,11468884400,2006
2006/8/10,1606.94,1577.86,1606.07,27.5,1.74,1.84,2632313600,13871479000,2006
2006/8/11,1610.76,1596.22,1605.93,-0.14,-0.01,0.91,2345146600,12306050000,2006
2006/8/14,1611.66,1566.72,1570.74,-35.19,-2.19,2.8,2565504900,13783639000,2006
2006/8/15,1596.65,1564.4,1595.66,24.92,1.59,2.05,2025921400,10942039800,2006
2006/8/16,1616.45,1591.86,1616.41,20.75,1.3,1.54,2856399700,15316278000,2006
2006/8/17,1612.41,1592.85,1603.33,-13.08,-0.81,1.21,2339190400,12166972200,2006
2006/8/18,1614.37,1596.56,1598.02,-5.31,-0.33,1.11,2397424700,11727798600,2006
2006/8/21,1602.13,1558.1,1601.15,3.13,0.2,2.76,2337431700,11999189700,2006
2006/8/22,1619.07,1598.78,1613.36,12.2,0.76,1.27,2670121000,15163018000,2006
2006/8/23,1621.4,1608.74,1612.4,-0.96,-0.06,0.78,2721290600,15455406000,2006
2006/8/24,1623.17,1601.89,1623.02,10.62,0.66,1.32,2506129700,13593692000,2006
2006/8/25,1630.05,1619.73,1623.03,0.02,0,0.64,2782161300,15295238000,2006
2006/8/28,1651.29,1624.28,1650.44,27.4,1.69,1.66,3934124200,21633007000,2006
2006/8/29,1667.53,1649.59,1651.02,0.58,0.04,1.09,4805041000,27063623000,2006
2006/8/30,1656.23,1640.28,1655.19,4.17,0.25,0.97,3144285700,17230948000,2006
2006/8/31,1661.47,1650,1658.64,3.44,0.21,0.69,3513501500,19087552000,2006
2006/9/1,1660.52,1634.03,1636.69,-21.95,-1.32,1.6,3595457400,19724461000,2006
2006/9/4,1657.69,1635.12,1657.52,20.83,1.27,1.38,3309342500,17623874000,2006
2006/9/5,1669.9,1657.05,1664.08,6.56,0.4,0.78,4053349300,21946288000,2006
2006/9/6,1672.26,1656.86,1672.12,8.04,0.48,0.93,3357962200,18255683000,2006
2006/9/7,1683.89,1655.41,1661.19,-10.93,-0.65,1.7,3152275300,17524649000,2006
2006/9/8,1671.31,1658.67,1667.98,6.79,0.41,0.76,2655202800,14102795000,2006
2006/9/11,1675.09,1653.01,1674.96,6.98,0.42,1.32,3059052800,16797589000,2006
2006/9/12,1699.59,1673.44,1695.86,20.9,1.25,1.56,3739045200,19830545000,2006
2006/9/13,1713.99,1687.05,1689.39,-6.47,-0.38,1.59,4304569100,22716904000,2006
2006/9/14,1696.62,1672.88,1689.69,0.3,0.02,1.41,3388825700,18576806000,2006
2006/9/15,1722.66,1689.51,1721.05,31.35,1.86,1.96,4703230700,24114644000,2006
2006/9/18,1733.41,1719.16,1732.99,11.94,0.69,0.83,4484004700,23708204000,2006
2006/9/19,1743.02,1728.29,1735.24,2.25,0.13,0.85,4345533000,23210633000,2006
2006/9/20,1737.73,1720.84,1732.45,-2.79,-0.16,0.97,3883657100,20820855000,2006
2006/9/21,1743.63,1731.22,1740.9,8.45,0.49,0.72,3953314500,21484098000,2006
2006/9/22,1746.62,1724.1,1725.36,-15.54,-0.89,1.29,4477782700,25509820000,2006
2006/9/25,1732.28,1709.77,1722.37,-3,-0.17,1.3,4016809300,22960247000,2006
2006/9/26,1721.58,1704.77,1712.64,-9.73,-0.56,0.98,3313452900,18519170000,2006
2006/9/27,1725.5,1709.77,1725.04,12.4,0.72,0.92,2924715700,16391910000,2006
2006/9/28,1740.79,1722.22,1736.96,11.92,0.69,1.08,3397985700,19916525000,2006
2006/9/29,1755.69,1740.06,1752.42,15.46,0.89,0.9,4123628500,23462273000,2006
2006/10/9,1786.11,1763.11,1785.39,32.96,1.88,1.31,5293514200,29082449000,2006
2006/10/10,1793.14,1771.86,1784.86,-0.52,-0.03,1.19,5513649200,31459190000,2006
2006/10/11,1792.76,1771.02,1790.1,5.24,0.29,1.22,4928388200,26310183000,2006
2006/10/12,1792.24,1774.14,1778.18,-11.92,-0.67,1.01,5316904600,28132397000,2006
2006/10/13,1792.87,1773.23,1784.66,6.47,0.36,1.1,4253984100,23393102000,2006
2006/10/16,1789.18,1766.31,1771.3,-13.36,-0.75,1.28,4676616000,24779036000,2006
2006/10/17,1777.6,1758.31,1763.9,-7.4,-0.42,1.09,3926234300,21755132000,2006
2006/10/18,1787.74,1760.88,1787.18,23.28,1.32,1.52,3681056300,20404556000,2006
2006/10/19,1799.29,1784.35,1792.25,5.07,0.28,0.84,4149060600,22721449000,2006
2006/10/20,1801.33,1786.34,1790.36,-1.89,-0.11,0.84,4146159900,23549793000,2006
2006/10/23,1797.43,1753.49,1759.39,-30.97,-1.73,2.45,4444108500,24576748000,2006
2006/10/24,1805.27,1756.46,1805.18,45.79,2.6,2.77,3991120600,22516170000,2006
2006/10/25,1825.61,1789.91,1806.65,1.46,0.08,1.98,4451225900,25910017000,2006
2006/10/26,1816.76,1791.95,1810.65,4,0.22,1.37,4873708100,25537889000,2006
2006/10/27,1842.73,1803.21,1807.18,-3.47,-0.19,2.18,7374892300,34485707000,2006
2006/10/30,1815.61,1788.29,1809.66,2.48,0.14,1.51,4533594300,23152813000,2006
2006/10/31,1839.32,1811.47,1837.99,28.34,1.57,1.54,4655713500,24779224000,2006
2006/11/1,1855.89,1833.2,1855.71,17.72,0.96,1.23,4778352600,27078206000,2006
2006/11/2,1857.15,1834.84,1851.31,-4.4,-0.24,1.2,5174172400,28282302000,2006
2006/11/3,1873.66,1850.15,1866.36,15.05,0.81,1.27,4986072000,26789660000,2006
2006/11/6,1886.52,1846.01,1886.31,19.94,1.07,2.17,4954451700,27619541000,2006
2006/11/7,1897.41,1862.93,1889.53,3.22,0.17,1.83,5484907400,31760892000,2006
2006/11/8,1886.26,1865.22,1866.82,-22.71,-1.2,1.11,3777045300,22090043000,2006
2006/11/9,1899.1,1858.6,1896.48,29.66,1.59,2.17,4409618200,25651081000,2006
2006/11/10,1920.18,1870.96,1883.35,-13.13,-0.69,2.6,6280942600,34716751000,2006
2006/11/13,1905.9,1852.1,1863.77,-19.58,-1.04,2.86,5001672900,27755542000,2006
2006/11/14,1888.43,1841.82,1888.24,24.47,1.31,2.5,4318802800,23697796000,2006
2006/11/15,1923.14,1878.69,1922.93,34.7,1.84,2.35,4668244100,26782036000,2006
2006/11/16,1976.05,1926.72,1941.55,18.61,0.97,2.56,6398356500,34948670000,2006
2006/11/17,1972.61,1925.15,1971.79,30.25,1.56,2.44,4941874000,27537479000,2006
2006/11/20,2018,1977.53,2017.28,45.49,2.31,2.05,5914690000,33369678000,2006
2006/11/21,2037.74,1988.93,2037.55,20.27,1,2.42,5389407500,32648156000,2006
2006/11/22,2062.8,2010.79,2041.36,3.8,0.19,2.55,6488166900,39066635000,2006
2006/11/23,2071.24,2042.15,2062.36,21.01,1.03,1.42,6072194500,34778737000,2006
2006/11/24,2057.91,2022.63,2050.81,-11.55,-0.56,1.71,6123207900,36224819000,2006
2006/11/27,2049.54,2022.38,2047.28,-3.53,-0.17,1.32,5784003000,35582112000,2006
2006/11/28,2051.49,2016.47,2038.72,-8.56,-0.42,1.71,5507063800,33574996000,2006
2006/11/29,2059.73,1992.54,2054.09,15.37,0.75,3.3,5600227900,34340079000,2006
2006/11/30,2102.06,2058.77,2099.29,45.2,2.2,2.11,7277973100,44083104000,2006
2006/12/1,2112.58,2087.6,2102.05,2.76,0.13,1.19,7617896300,48697920000,2006
2006/12/4,2164.59,2100.56,2161.65,59.6,2.84,3.05,8723279000,53276474000,2006
2006/12/5,2195.53,2159.32,2173.28,11.64,0.54,1.67,8815717000,55124102000,2006
2006/12/6,2192.9,2097.42,2156.6,-16.68,-0.77,4.39,10434780700,62689425000,2006
