3ji,4ji,5ji,,,
0.616786516,0.137032365,-1.088033341,,,
0.549382954,0.053504481,-0.992057294,,,
0.470778803,-0.028606783,-0.893352381,,,
0.382389187,-0.108610986,-0.792563881,,,
0.285851905,-0.18584894,-0.690341453,,,
0.182993611,-0.259699198,-0.587334259,,,
0.075791485,-0.329584123,-0.484186096,,,
-0.033668755,-0.394975442,-0.381530574,,,
-0.143237528,-0.45539926,-0.279986396,,,
-0.250747728,-0.510440446,-0.180152754,,,
-0.354061673,-0.559746371,-0.082604895,,,
-0.451117564,-0.603029934,0.012110114,,,
-0.53997439,-0.640071857,0.103477383,,,
-0.618854235,-0.670722224,0.191017931,,,
-0.68618101,-0.694901231,0.274292124,,,
-0.740614718,-0.712599167,0.352902774,,,
-0.781080454,-0.723875597,0.426497903,,,
-0.806791484,-0.728857778,0.494773114,,,
-0.81726587,-0.727738315,0.557473577,,,
-0.812336276,-0.72077209,0.6143956,,,
-0.792152743,-0.708272498,0.66538777,,,
-0.75717838,-0.690607027,0.71035166,,,
-0.708178109,-0.668192242,0.749242093,,,
-0.646200737,-0.641488228,0.782066957,,,
-0.572554801,-0.610992553,0.808886572,,,
-0.48877878,-0.577233819,0.829812617,,,
-0.396606373,-0.540764885,0.845006622,,,
-0.297927694,-0.502155836,0.854678038,,,
-0.194747282,-0.461986769,0.859081893,,,
-0.089139933,-0.420840501,0.858516064,,,
0.016794628,-0.37929527,0.853318179,,,
0.120977176,-0.337917516,0.843862174,,,
0.221393464,-0.297254829,0.830554538,,,
0.316136754,-0.257829156,0.813830265,,,
0.403447425,-0.220130328,0.794148568,,,
0.48174879,-0.184610008,0.771988363,,,
0.549678332,-0.151676113,0.747843581,,,
0.606113711,-0.12168779,0.722218341,,,
0.650192991,-0.094951005,0.69562202,,,
0.681328721,-0.071714795,0.668564266,,,
0.699215606,-0.052168235,0.641550002,,,
0.703831721,-0.036438162,0.615074445,,,
0.695433308,-0.024587671,0.589618208,,,
0.674543402,-0.016615432,0.565642507,,,
0.641934652,-0.012455807,0.543584523,,,
0.598606828,-0.011979798,0.523852962,,,
0.545759652,-0.014996805,0.506823847,,,
0.484761659,-0.021257173,0.49283658,,,
0.417115902,-0.030455518,0.482190319,,,
0.344423367,-0.042234785,0.475140685,,,
0.268345002,-0.05619099,0.471896854,,,
0.190563274,-0.071878606,0.472619036,,,
0.112744186,-0.088816527,0.477416384,,,
0.03650062,-0.106494537,0.486345353,,,
-0.036642141,-0.124380215,0.499408513,,,
-0.105277974,-0.141926199,0.516553844,,,
-0.168147845,-0.158577716,0.537674523,,,
-0.224163578,-0.173780298,0.562609197,,,
-0.272426968,-0.186987584,0.591142754,,,
-0.312243935,-0.197669122,0.623007592,,,
-0.343133485,-0.205318076,0.657885373,,,
-0.364831444,-0.209458733,0.695409253,,,
-0.377288991,-0.209653737,0.735166576,,,
-0.380666192,-0.205510945,0.776702016,,,
-0.375320852,-0.196689815,0.819521139,,,
-0.361793065,-0.182907268,0.863094361,,,
-0.340786009,-0.163942916,0.90686128,,,
-0.31314355,-0.139643605,0.950235335,,,
-0.279825306,-0.109927211,0.992608774,,,
-0.241879882,-0.074785621,1.033357874,,,
-0.200416979,-0.034286866,1.071848389,,,
-0.15657911,0.011423635,1.107441172,,,
-0.111513638,0.062122758,1.139497929,,,
-0.066345811,0.117510273,1.167387063,,,
-0.022153437,0.177210402,1.190489552,,,
0.020056244,0.240774297,1.208204819,,,
0.059366982,0.307683446,1.219956548,,,
0.094970844,0.377353967,1.225198384,,,
0.12618211,0.44914177,1.223419487,,,
0.152447562,0.522348516,1.214149879,,,
0.173353014,0.596228338,1.196965543,,,
0.188626123,0.669995254,1.171493229,,,
0.19813554,0.742831185,1.137414925,,,
0.201886601,0.813894517,1.094471949,,,
0.20001384,0.882329101,1.042468632,,,
0.192770658,0.9472736,0.981275548,,,
0.180516555,1.007871095,0.910832264,,,
0.163702407,1.063278829,0.831149585,,,
0.14285426,1.112677993,0.742311267,,,
0.118556157,1.155283447,0.644475171,,,
0.09143254,1.190353256,0.537873859,,,
0.062130695,1.217197948,0.4228146,,,
0.031303768,1.23518938,0.2996788,,,
-0.000405242,1.243769104,0.168920832,,,
-0.032378084,1.242456146,0.031066287,,,
-0.064034138,1.230854099,-0.113290361,,,
-0.094841285,1.208657438,-0.263488653,,,
-0.124324581,1.175656989,-0.418805605,,,
-0.152072609,1.131744466,-0.578459692,,,
-0.177741456,1.076916035,-0.741615345,,,
-0.201056342,1.011274831,-0.907387927,,,
-0.22181101,0.935032398,-1.074849152,,,
-0.239865038,0.84850903,-1.243032921,,,
-0.255139287,0.752132974,-1.410941519,,,
-0.26760978,0.646438505,-1.577552144,,,
-0.277300302,0.532062878,-1.741823719,,,
-0.284274086,0.409742166,-1.902703928,,,
-0.288624915,0.280306013,-2.059136443,,,
-0.290468035,0.144671361,-2.210068271,,,
-0.289931201,0.003835181,-2.354457183,,,
-0.287146218,-0.141133718,-2.491279161,,,
-0.282241271,-0.289103719,-2.619535804,,,
-0.275334313,-0.438890206,-2.738261655,,,
-0.266527737,-0.58926603,-2.846531372,,,
-0.255904499,-0.738972559,-2.943466702,,,
-0.243525807,-0.886731185,-3.028243205,,,
-0.229430426,-1.031255192,-3.100096665,,,
-0.213635586,-1.171261845,-3.158329154,,,
-0.196139445,-1.305484612,-3.202314691,,,
-0.176924961,-1.432685355,-3.231504446,,,
-0.155965014,-1.551666413,-3.245431472,,,
-0.133228557,-1.661282406,-3.243714896,,,
-0.108687538,-1.760451681,-3.226063555,,,
-0.082324314,-1.848167249,-3.192279039,,,
-0.054139256,-1.923507124,-3.14225812,,,
-0.024158229,-1.985643933,-3.07599454,,,
0.007560351,-2.033853719,-2.993580141,,,
0.040919185,-2.067523818,-2.895205334,,,
0.075776751,-2.086159747,-2.781158881,,,
0.111943205,-2.089391014,-2.651827016,,,
0.149177721,-2.07697579,-2.507691878,,,
0.187187436,-2.048804389,-2.34932928,,,
0.225628092,-2.004901514,-2.177405832,,,
0.264106453,-1.945427242,-1.992675418,,,
0.302184473,-1.870676725,-1.795975066,,,
0.339385172,-1.781078617,-1.588220224,,,
0.375200099,-1.677192214,-1.370399489,,,
0.409098223,-1.559703359,-1.14356881,,,
0.44053604,-1.429419115,-0.908845211,,,
0.468968652,-1.287261284,-0.667400082,,,
0.493861523,-1.134258804,-0.420452068,,,
0.514702612,-0.971539119,-0.16925963,,,
0.531014563,-0.800318584,0.084886696,,,
0.542366615,-0.62189201,0.340672269,,,
0.548385902,-0.437621436,0.596766495,,,
0.548767847,-0.248924256,0.851831101,,,
0.543285338,-0.057260787,1.104528474,,,
0.531796431,0.135878573,1.353530008,,,
0.514250366,0.328986489,1.597524394,,,
0.490691696,0.52055201,1.835225804,,,
0.461262416,0.70907392,2.0653819,,,
0.426201996,0.893074012,2.286781627,,,
0.385845309,1.071110141,2.498262718,,,
0.340618465,1.241788928,2.698718874,,,
0.29103265,1.403778013,2.887106559,,,
0.237676096,1.555817707,3.062451367,,,
0.181204361,1.696731963,3.223853919,,,
0.12232915,1.825438539,3.370495243,,,
0.061805926,1.940958265,3.501641609,,,
0.000420601,2.04242333,3.61664878,,,
-0.061024388,2.129084506,3.714965655,,,
-0.121724297,2.200317248,3.796137278,,,
-0.180886276,2.255626605,3.859807198,,,
-0.237743218,2.294650921,3.905719158,,,
-0.291566981,2.317164269,3.933718115,,,
-0.34168068,2.323077625,3.94375058,,,
-0.387469803,2.312438755,3.93586428,,,
-0.428391939,2.285430849,3.910207149,,,
-0.463984927,2.2423699,3.867025657,,,
-0.493873295,2.183700871,3.806662496,,,
-0.517772897,2.109992703,3.729553645,,,
-0.535493696,2.021932206,3.636224826,,,
-0.546940695,1.920316914,3.527287403,,,
-0.552113053,1.806046974,3.403433731,,,
-0.551101484,1.680116161,3.265432015,,,
-0.544084038,1.543602113,3.114120705,,,
-0.531320439,1.397655886,2.950402476,,,
-0.513145144,1.243490947,2.775237843,,,
-0.489959338,1.082371698,2.589638448,,,
-0.462222078,0.915601681,2.394660084,,,
-0.430440802,0.744511552,2.191395503,,,
-0.395161447,0.57044696,1.980967057,,,
-0.356958388,0.394756455,1.764519235,,,
-0.31642441,0.218779534,1.543211142,,,
-0.274160913,0.043834953,1.31820899,,,
-0.230768532,-0.1287906,1.090678635,,,
-0.186838315,-0.297853331,0.861778227,,,
-0.1429436,-0.462162607,0.632651032,,,
-0.099632675,-0.620590526,0.404418452,,,
-0.057422317,-0.772080739,0.178173317,,,
-0.016792224,-0.915656417,-0.045026511,,,
0.021819616,-1.05042732,-0.264164199,,,
0.058020642,-1.175595896,-0.478269593,,,
0.091466547,-1.290462365,-0.686424452,,,
0.121863263,-1.394428758,-0.887767216,,,
0.148968169,-1.487001879,-1.081497282,,,
0.172590593,-1.567795189,-1.266878769,,,
0.192591689,-1.636529602,-1.443243737,,,
0.208883767,-1.693033203,-1.609994861,,,
0.221429165,-1.737239918,-1.766607533,,,
0.23023873,-1.769187167,-1.912631395,,,
0.235369981,-1.78901254,-2.047691296,,,
0.236925003,-1.796949548,-2.171487669,,,
0.235048131,-1.793322524,-2.283796348,,,
0.229923436,-1.778540726,-2.384467819,,,
0.221772048,-1.75309174,-2.473425937,,,
0.210849313,-1.717534255,-2.550666115,,,
0.197441774,-1.672490303,-2.616253007,,,
0.181863972,-1.618637069,-2.670317733,,,
0.164455034,-1.556698348,-2.713054643,,,
0.145575021,-1.487435779,-2.744717682,,,
0.125601019,-1.41163993,-2.76561638,,,
0.10492294,-1.330121353,-2.776111505,,,
0.08393901,-1.243701702,-2.776610426,,,
0.063050955,-1.153205014,-2.767562225,,,
0.042658871,-1.059449249,-2.749452603,,,
0.023155798,-0.963238178,-2.72279863,,,
0.004922059,-0.865353696,-2.688143381,,,
-0.011680615,-0.766548654,-2.646050503,,,
-0.026315069,-0.66754027,-2.597098772,,,
-0.03867474,-0.569004177,-2.541876673,,,
-0.048489588,-0.471569179,-2.480977052,,,
-0.055531812,-0.375812747,-2.414991895,,,
-0.059621224,-0.282257292,-2.344507259,,,
-0.060630114,-0.191367249,-2.270098417,,,
-0.058487474,-0.103546978,-2.192325233,,,
-0.053182409,-0.019139496,-2.111727832,,,
-0.044766615,0.061573969,-2.028822563,,,
-0.033355757,0.138373616,-1.944098326,,,
-0.019129663,0.211099917,-1.858013251,,,
-0.002331209,0.279651722,-1.770991786,,,
0.016736143,0.34398364,-1.683422192,,,
0.037712227,0.404102766,-1.595654468,,,
0.060185438,0.460064801,-1.507998725,,,
0.083699374,0.511969638,-1.420724008,,,
0.10776077,0.559956467,-1.334057575,,,
0.131848598,0.604198493,-1.24818463,,,
0.1554242,0.644897336,-1.163248514,,,
0.17794225,0.682277194,-1.079351332,,,
0.198862328,0.716578858,-0.996555022,,,
0.217660841,0.74805366,-0.914882833,,,
0.233843042,0.776957439,-0.83432121,,,
0.246954824,0.803544612,-0.754822045,,,
0.256594014,0.828062431,-0.676305286,,,
0.262420848,0.850745496,-0.598661861,,,
0.264167346,0.871810609,-0.5217569,,,
0.2616453,0.891452043,-0.4454332,,,
0.254752628,0.909837263,-0.369514924,,,
0.243477881,0.927103195,-0.293811471,,,
0.227902704,0.943353054,-0.218121495,,,
0.208202144,0.958653808,-0.142237023,,,
0.184642717,0.973034282,-0.065947639,,,
0.1575782,0.986483949,0.010955321,,,
0.127443213,0.998952416,0.088674585,,,
0.094744667,1.010349603,0.167402834,,,
0.060051243,1.020546634,0.247318692,,,
0.02398113,1.029377412,0.328582853,,,
-0.012811727,1.036640857,0.411334399,,,
-0.049652531,1.042103793,0.49568733,,,
-0.085861347,1.045504432,0.581727354,,,
-0.12076923,1.046556419,0.669508949,,,
-0.153734347,1.044953377,0.759052754,,,
-0.184157693,1.0403739,0.850343291,,,
-0.211497952,1.032486929,0.94332706,,,
-0.235285117,1.020957437,1.037911012,,,
-0.255132468,1.005452347,1.133961431,,,
-0.270746569,0.985646609,1.231303231,,,
-0.281934972,0.961229357,1.329719676,,,
-0.288611383,0.931910058,1.428952537,,,
-0.290798107,0.897424573,1.528702678,,,
-0.288625657,0.857541052,1.628631084,,,
-0.282329484,0.812065576,1.728360305,,,
-0.272243872,0.760847474,1.827476327,,,
-0.258793113,0.703784233,1.925530846,,,
-0.242480163,0.640825942,2.022043933,,,
-0.223873032,0.571979188,2.116507063,,,
-0.203589263,0.497310367,2.208386497,,,
-0.182278881,0.416948335,2.297126979,,,
-0.160606262,0.33108637,2.382155727,,,
-0.139231401,0.2399834,2.462886682,,,
-0.118791098,0.143964467,2.538724981,,,
-0.099880565,0.043420418,2.609071623,,,
-0.083035986,-0.061193203,2.673328278,,,
-0.068718526,-0.169358055,2.730902219,,,
-0.057300254,-0.280495689,2.781211314,,,
-0.049052414,-0.393971,2.823689056,,,
-0.044136395,-0.50909643,2.85778958,,,
-0.042597717,-0.625136878,2.882992617,,,
-0.044363237,-0.741315277,2.89880837,,,
-0.049241707,-0.856818786,2.904782235,,,
-0.056927746,-0.970805539,2.90049936,,,
-0.067009138,-1.082411885,2.885588982,,,
-0.078977347,-1.190760049,2.859728508,,,
-0.092240982,-1.294966136,2.822647316,,,
-0.106141901,-1.394148395,2.774130229,,,
-0.119973541,-1.487435659,2.714020637,,,
-0.133001011,-1.573975872,2.642223238,,,
-0.144482404,-1.652944622,2.558706377,,,
-0.153690767,-1.723553569,2.463503951,,,
-0.159936115,-1.785058702,2.35671687,,,
-0.162586888,-1.83676832,2.238514056,,,
-0.161090234,-1.878050654,2.109132964,,,
-0.154990531,-1.908341047,1.968879627,,,
-0.143945616,-1.927148618,1.818128203,,,
-0.127740211,-1.93406232,1.657320047,,,
-0.106296131,-1.928756343,1.486962286,,,
-0.079678941,-1.91099478,1.307625923,,,
-0.048100802,-1.880635515,1.119943471,,,
-0.011919367,-1.837633283,0.924606134,,,
0.028367317,-1.782041855,0.722360548,,,
0.072129821,-1.714015326,0.514005113,,,
0.118620099,-1.633808485,0.300385928,,,
0.16698771,-1.541776251,0.082392362,,,
0.216299116,-1.438372168,-0.139047703,,,
0.265559584,-1.324145986,-0.362972938,,,
0.313737142,-1.199740319,-0.588393901,,,
0.359787973,-1.065886428,-0.814298595,,,
0.402682587,-0.923399147,-1.039658224,,,
0.441432072,-0.773171007,-1.2634331,,,
0.475113723,-0.616165612,-1.484578662,,,
0.502895356,-0.45341031,-1.702051565,,,
0.524057635,-0.285988245,-1.914815792,,,
0.538013779,-0.115029855,-2.12184876,,,
0.544326105,0.058296112,-2.322147365,,,
0.542718919,0.232791963,-2.51473392,,,
0.533087357,0.407240743,-2.698661972,,,
0.515501917,0.580416122,-2.87302192,,,
0.490208491,0.751092407,-3.036946426,,,
0.457623872,0.918054587,-3.189615574,,,
0.418326787,1.080108307,-3.330261727,,,
0.37304468,1.236089685,-3.458174078,,,
0.322636538,1.384874889,-3.572702837,,,
0.268072197,1.525389364,-3.673263045,,,
0.210408648,1.656616645,-3.75933798,,,
0.150763962,1.77760667,-3.830482145,,,
0.090289501,1.887483507,-3.886323801,,,
0.030141165,1.985452445,-3.926567051,,,
-0.02854957,2.070806365,-3.950993451,,,
-0.08470404,2.142931354,-3.959463137,,,
-0.13732344,2.201311506,-3.951915472,,,
-0.185513789,2.245532864,-3.928369213,,,
-0.228508129,2.275286483,-3.888922183,,,
-0.265685342,2.290370592,-3.833750475,,,
-0.29658505,2.290691823,-3.763107186,,,
-0.320918175,2.276265528,-3.677320689,,,
-0.338572856,2.247215168,-3.576792467,,,
-0.349615525,2.203770797,-3.461994528,,,
-0.3542871,2.146266658,-3.333466406,,,
-0.352994357,2.075137922,-3.191811797,,,
-0.346296721,1.99091661,-3.037694831,,,
-0.334888785,1.89422674,-2.871836027,,,
-0.319579038,1.785778746,-2.695007947,,,
-0.301265351,1.666363239,-2.508030594,,,
-0.280907904,1.536844164,-2.311766577,,,
-0.25950026,1.398151422,-2.107116081,,,
-0.238039395,1.251273035,-1.89501168,,,
-0.217495511,1.097246926,-1.676413025,,,
-0.198782454,0.93715239,-1.452301446,,,
-0.182729579,0.772101342,-1.223674506,,,
-0.170055849,0.603229424,-0.991540533,,,
-0.161346904,0.431687041,-0.756913185,,,
-0.157035768,0.258630418,-0.520806064,,,
-0.157387759,0.085212754,-0.284227423,,,
-0.162490058,-0.087424452,-0.048174996,,,
-0.172246272,-0.25815983,0.186369013,,,
-0.186376195,-0.425900255,0.418442762,,,
-0.204420814,-0.589588572,0.647109384,,,
-0.225752495,-0.748210893,0.871461369,,,
-0.249590107,-0.900803388,1.090624679,,,
-0.275018739,-1.046458528,1.303762577,,,
-0.301013509,-1.184330752,1.510079162,,,
-0.326466872,-1.313641494,1.708822581,,,
-0.350218722,-1.433683563,1.899287908,,,
-0.371088504,-1.543824852,2.080819687,,,
-0.387908499,-1.643511339,2.252814116,,,
-0.399557398,-1.732269405,2.414720884,,,
-0.404993264,-1.809707437,2.566044642,,,
-0.403285011,-1.875516737,2.706346122,,,
-0.393641541,-1.929471754,2.835242898,,,
-0.375437734,-1.971429635,2.952409793,,,
-0.348236598,-2.001329148,3.057578952,,,
-0.311806927,-2.019188978,3.150539575,,,
-0.266135991,-2.025105459,3.231137335,,,
-0.211436856,-2.019249751,3.299273485,,,
-0.148150112,-2.001864534,3.354903678,,,
-0.0769399,-1.973260246,3.398036521,,,
0.001315702,-1.933810921,3.428731862,,,
0.08553973,-1.883949679,3.447098865,,,
0.174476493,-1.824163926,3.453293856,,,
0.266716358,-1.754990301,3.447517996,,,
0.360724557,-1.677009451,3.430014784,,,
0.454873347,-1.590840662,3.401067422,,,
0.547476697,-1.497136418,3.360996064,,,
0.636826689,-1.396576932,3.310154979,,,
0.721230715,-1.289864698,3.248929636,,,
0.79904857,-1.177719118,3.177733759,,,
0.868728523,-1.060871241,3.097006353,,,
0.928841499,-0.940058666,3.007208737,,,
0.978112529,-0.816020629,2.908821598,,,
1.015448723,-0.689493333,2.802342093,,,
1.039963103,-0.561205527,2.688281013,,,
1.050993733,-0.431874374,2.567160032,,,
1.048117723,-0.302201629,2.439509045,,,
1.031159812,-0.172870129,2.305863631,,,
1.000195365,-0.044540627,2.166762637,,,
0.955547772,0.082151035,2.022745897,,,
0.897780384,0.206596411,1.874352102,,,
0.82768325,0.328216585,1.722116822,,,
0.746255037,0.44646397,1.566570697,,,
0.654680666,0.56082378,1.408237777,,,
0.554305263,0.670815176,1.247634049,,,
0.446605129,0.775992112,1.085266115,,,
0.333156489,0.875943901,0.921630047,,,
0.215602835,0.970295509,0.757210403,,,
0.095621671,1.058707614,0.592479395,,,
-0.025108487,1.140876438,0.427896224,,,
-0.144940078,1.216533398,0.263906545,,,
-0.262286668,1.285444581,0.100942083,,,
-0.375650623,1.347410077,-0.060579637,,,
-0.483647704,1.402263207,-0.220255432,,,
-0.585028038,1.44986965,-0.377696508,,,
-0.678693109,1.49012651,-0.532528408,,,
-0.763708451,1.522961339,-0.684390883,,,
-0.839311926,1.548331143,-0.832937701,,,
-0.904917529,1.566221382,-0.977836394,,,
-0.960114855,1.576644988,-1.118767975,,,
-1.00466441,1.579641415,-1.255426626,,,
-1.038489134,1.575275733,-1.387519369,,,
-1.061662535,1.563637777,-1.514765746,,,
-1.074393973,1.54484135,-1.636897502,,,
-1.077011661,1.519023505,-1.753658301,,,
-1.069944021,1.486343878,-1.864803466,,,
-1.053700051,1.446984094,-1.970099774,,,
-1.028849377,1.40114724,-2.069325298,,,
-0.996002638,1.349057382,-2.162269308,,,
-0.955792833,1.290959136,-2.248732243,,,
-0.908858199,1.227117274,-2.328525756,,,
-0.855827126,1.157816349,-2.401472826,,,
-0.797305527,1.083360334,-2.467407962,,,
-0.733866987,1.004072252,-2.526177473,,,
-0.666045919,0.920293783,-2.577639826,,,
-0.594333827,0.832384829,-2.621666076,,,
-0.519178686,0.740723027,-2.658140373,,,
-0.44098731,0.645703179,-2.686960537,,,
-0.360130506,0.547736596,-2.708038698,,,
-0.276950678,0.447250333,-2.721301993,,,
-0.191771481,0.344686299,-2.726693309,,,
-0.104909042,0.240500234,-2.724172073,,,
-0.016684212,0.135160533,-2.713715063,,,
0.072564744,0.029146913,-2.695317246,,,
0.162469607,-0.077051083,-2.668992618,,,
0.252620422,-0.182935753,-2.634775042,,,
0.342555067,-0.288003087,-2.592719069,,,
0.431750695,-0.391744773,-2.542900727,,,
0.519617572,-0.493650391,-2.48541827,,,
0.605495688,-0.593209756,-2.420392864,,,
0.688654504,-0.689915431,-2.347969218,,,
0.768296027,-0.783265364,-2.268316111,,,
0.843561355,-0.87276567,-2.181626848,,,
0.913540682,-0.957933512,-2.088119594,,,
0.977286641,-1.038300072,-1.988037598,,,
1.03383076,-1.113413593,-1.881649284,,,
1.082202683,-1.182842456,-1.769248217,,,
1.121451705,-1.246178277,-1.651152906,,,
1.150670074,-1.303038979,-1.527706472,,,
1.169017458,-1.353071831,-1.399276149,,,
1.175745881,-1.395956403,-1.266252621,,,
1.170224412,-1.431407413,-1.129049199,,,
1.151962873,-1.459177436,-0.988100829,,,
1.120633808,-1.479059445,-0.843862923,,,
1.076092013,-1.490889135,-0.696810039,,,
1.018390937,-1.494547034,-0.547434384,,,
0.947795346,-1.489960333,-0.396244165,,,
