时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0.003,0.001,1.051,0,0.005,0,4,15,6,0
1,0,0.002,0.001,1.011,0,0.005,0,4,15,6,0
1.5,0,0.002,0.001,0.769,-0.002,0.004,0,4,15,6,0
2,0,0.001,0,0.375,-0.007,0.002,0,4,15,6,0
2.5,0,0,0,-0.09,-0.016,0,0,4,15,6,0
3,-0.001,-0.001,-0.001,-0.533,-0.029,-0.002,0,4,15,6,0
3.5,-0.002,-0.002,-0.002,-0.891,-0.051,-0.003,0,4,15,6,0
4,-0.003,-0.002,-0.002,-1.104,-0.083,-0.004,0,4,15,6,0
4.5,-0.003,-0.002,-0.002,-1.113,-0.113,-0.004,0,4,15,6,0
5,-0.003,-0.001,-0.002,-0.928,-0.142,-0.002,0,4,15,6,0
5.5,-0.003,-0.001,-0.002,-0.598,-0.17,0,0,4,15,6,0
6,-0.002,0,-0.001,-0.205,-0.199,0.002,0,4,15,6,0
6.5,-0.002,0,-0.001,0.165,-0.227,0.005,0,4,15,6,0
7,-0.001,0,-0.001,0.393,-0.27,0.007,0,4,15,6,0
7.5,-0.002,0,-0.001,0.44,-0.32,0.008,0,4,15,6,0
8,-0.002,0.001,-0.001,0.307,-0.375,0.008,0,4,15,6,0
8.5,-0.003,0.002,-0.002,0.067,-0.419,0.008,0,4,15,6,0
9,-0.003,0.003,-0.003,-0.207,-0.444,0.007,0,4,15,6,0
9.5,-0.004,0.004,-0.003,-0.456,-0.448,0.006,0,4,15,6,0
10,-0.004,0.005,-0.003,-0.737,-0.467,0.004,0,4,15,6,0
10.5,-0.004,0.006,-0.004,-1.07,-0.516,0.004,0,4,15,6,0
11,-0.003,0.008,-0.005,-1.382,-0.589,0.003,0,4,15,6,0
11.5,-0.003,0.01,-0.006,-1.645,-0.69,0.004,0,4,15,6,0
12,-0.002,0.012,-0.007,-1.847,-0.824,0.005,0,4,15,6,0
12.5,0,0.013,-0.008,-1.946,-0.978,0.007,0,4,15,6,0
13,0.002,0.014,-0.008,-1.872,-1.124,0.01,0,4,15,6,0
13.5,0.004,0.015,-0.009,-1.686,-1.27,0.014,0,4,15,6,0
14,0.006,0.014,-0.009,-1.407,-1.396,0.017,0,4,15,6,0
14.5,0.008,0.013,-0.009,-1.029,-1.476,0.021,0,4,15,6,0
15,0.009,0.012,-0.009,-0.666,-1.52,0.023,0,4,15,6,0
15.5,0.01,0.01,-0.008,-0.423,-1.536,0.025,0,4,15,6,0
16,0.011,0.009,-0.008,-0.398,-1.54,0.025,0,4,15,6,0
16.5,0.013,0.007,-0.009,-0.609,-1.537,0.024,0,4,15,6,0
17,0.015,0.006,-0.009,-1.063,-1.544,0.022,0,4,15,6,0
17.5,0.017,0.004,-0.01,-1.579,-1.533,0.019,0,4,15,6,0
18,0.018,0.002,-0.01,-1.993,-1.489,0.016,0,4,15,6,0
18.5,0.017,0,-0.01,-2.156,-1.395,0.014,0,4,15,6,0
19,0.016,-0.002,-0.009,-1.984,-1.24,0.012,0,4,15,6,0
19.5,0.012,-0.003,-0.007,-1.528,-1.04,0.011,0,4,15,6,0
20,0.008,-0.003,-0.005,-0.873,-0.801,0.01,0,4,15,6,0
20.5,0.004,-0.003,-0.003,-0.177,-0.548,0.009,0,4,15,6,0
21,0.001,-0.001,-0.001,0.483,-0.274,0.007,0,4,15,6,0
21.5,-0.002,0.002,0.001,0.961,-0.007,0.005,0,4,15,6,0
22,-0.003,0.004,0.003,1.157,0.233,0.002,0,4,15,6,0
22.5,-0.003,0.006,0.004,1.08,0.445,-0.002,0,4,15,6,0
23,-0.003,0.007,0.004,0.79,0.624,-0.007,0,4,15,6,0
23.5,-0.002,0.007,0.004,0.37,0.765,-0.011,0,4,15,6,0
24,-0.001,0.007,0.004,-0.113,0.851,-0.015,0,4,15,6,0
24.5,0,0.006,0.004,-0.552,0.884,-0.018,0,4,15,6,0
25,0.001,0.005,0.003,-0.848,0.867,-0.019,0,4,15,6,0
25.5,0.001,0.005,0.003,-0.935,0.805,-0.019,0,4,15,6,0
26,0.001,0.003,0.002,-0.904,0.671,-0.016,0,4,15,6,0
26.5,0.001,0.002,0.001,-0.801,0.469,-0.012,0,4,15,6,0
27,0,0,0,-0.757,0.178,-0.007,0,4,15,6,0
27.5,-0.003,-0.003,-0.002,-0.84,-0.195,-0.001,0,4,15,6,0
28,-0.006,-0.005,-0.005,-1.036,-0.625,0.006,0,4,15,6,0
28.5,-0.011,-0.006,-0.007,-1.294,-1.084,0.012,0,4,15,6,0
29,-0.016,-0.007,-0.01,-1.543,-1.535,0.019,0,4,15,6,0
29.5,-0.02,-0.005,-0.012,-1.728,-1.951,0.025,0,4,15,6,0
30,-0.024,-0.003,-0.014,-1.818,-2.307,0.031,0,4,15,6,0
30.5,-0.027,0,-0.015,-1.792,-2.58,0.036,0,4,15,6,0
31,-0.028,0.004,-0.016,-1.668,-2.758,0.04,0,4,15,6,0
31.5,-0.027,0.007,-0.016,-1.422,-2.814,0.042,0,4,15,6,0
32,-0.024,0.01,-0.015,-0.982,-2.711,0.042,0,4,15,6,0
32.5,-0.019,0.011,-0.013,-0.407,-2.452,0.041,0,4,15,6,0
33,-0.014,0.011,-0.01,0.188,-2.057,0.037,0,4,15,6,0
33.5,-0.008,0.008,-0.007,0.727,-1.539,0.03,0,4,15,6,0
34,-0.003,0.004,-0.003,1.121,-0.933,0.022,0,4,15,6,0
34.5,0.001,-0.001,0.001,1.425,-0.236,0.011,0,4,15,6,0
35,0.003,-0.008,0.005,1.569,0.494,-0.001,0,4,15,6,0
35.5,0.004,-0.013,0.008,1.437,1.183,-0.013,0,4,15,6,0
36,0.002,-0.018,0.011,1.073,1.797,-0.026,0,4,15,6,0
36.5,0,-0.021,0.012,0.553,2.295,-0.037,0,4,15,6,0
37,-0.003,-0.023,0.013,-0.032,2.645,-0.046,0,4,15,6,0
37.5,-0.006,-0.022,0.013,-0.569,2.828,-0.052,0,4,15,6,0
38,-0.008,-0.02,0.013,-0.972,2.831,-0.054,0,4,15,6,0
38.5,-0.01,-0.017,0.012,-1.168,2.658,-0.052,0,4,15,6,0
39,-0.01,-0.014,0.01,-1.155,2.315,-0.046,0,4,15,6,0
39.5,-0.009,-0.009,0.008,-1.02,1.804,-0.036,0,4,15,6,0
40,-0.006,-0.005,0.005,-0.812,1.159,-0.024,0,4,15,6,0
40.5,-0.002,-0.001,0.001,-0.603,0.413,-0.01,0,4,15,6,0
41,0.004,0.002,-0.003,-0.454,-0.389,0.005,0,4,15,6,0
41.5,0.011,0.003,-0.007,-0.394,-1.197,0.019,0,4,15,6,0
42,0.018,0.002,-0.01,-0.394,-1.948,0.032,0,4,15,6,0
42.5,0.023,0,-0.013,-0.391,-2.581,0.043,0,4,15,6,0
43,0.027,-0.004,-0.016,-0.295,-3.032,0.051,0,4,15,6,0
43.5,0.028,-0.008,-0.017,-0.198,-3.305,0.056,0,4,15,6,0
44,0.028,-0.011,-0.017,-0.154,-3.393,0.058,0,4,15,6,0
44.5,0.025,-0.014,-0.017,-0.149,-3.286,0.056,0,4,15,6,0
45,0.021,-0.016,-0.015,-0.129,-2.981,0.051,0,4,15,6,0
45.5,0.015,-0.015,-0.013,-0.085,-2.498,0.043,0,4,15,6,0
46,0.01,-0.013,-0.009,-0.028,-1.873,0.032,0,4,15,6,0
46.5,0.005,-0.009,-0.006,0.01,-1.153,0.02,0,4,15,6,0
47,0.001,-0.003,-0.002,0.013,-0.386,0.007,0,4,15,6,0
47.5,-0.001,0.003,0.002,-0.01,0.381,-0.007,0,4,15,6,0
48,-0.001,0.01,0.006,-0.006,1.115,-0.019,0,4,15,6,0
48.5,0,0.016,0.009,0.047,1.779,-0.031,0,4,15,6,0
49,0.003,0.02,0.012,0.141,2.332,-0.04,0,4,15,6,0
49.5,0.006,0.024,0.014,0.239,2.737,-0.046,0,4,15,6,0
50,0.01,0.025,0.015,0.321,2.974,-0.05,0,4,15,6,0
50.5,0.014,0.024,0.016,0.369,3.031,-0.051,0,4,15,6,0
51,0.016,0.021,0.015,0.427,2.925,-0.049,0,4,15,6,0
51.5,0.017,0.017,0.014,0.508,2.672,-0.044,0,4,15,6,0
52,0.017,0.013,0.012,0.588,2.287,-0.037,0,4,15,6,0
52.5,0.015,0.008,0.01,0.603,1.782,-0.028,0,4,15,6,0
53,0.011,0.004,0.007,0.546,1.192,-0.018,0,4,15,6,0
53.5,0.006,0.002,0.003,0.436,0.556,-0.008,0,4,15,6,0
54,0,0,0,0.316,-0.08,0.003,0,4,15,6,0
54.5,-0.005,0,-0.003,0.212,-0.676,0.013,0,4,15,6,0
55,-0.01,0.001,-0.006,0.128,-1.202,0.022,0,4,15,6,0
55.5,-0.014,0.004,-0.008,0.048,-1.637,0.029,0,4,15,6,0
56,-0.016,0.007,-0.01,-0.024,-1.957,0.034,0,4,15,6,0
56.5,-0.016,0.009,-0.011,-0.077,-2.146,0.037,0,4,15,6,0
57,-0.015,0.012,-0.011,-0.121,-2.202,0.038,0,4,15,6,0
57.5,-0.013,0.013,-0.011,-0.156,-2.125,0.036,0,4,15,6,0
58,-0.01,0.014,-0.01,-0.188,-1.927,0.033,0,4,15,6,0
58.5,-0.007,0.012,-0.008,-0.172,-1.61,0.027,0,4,15,6,0
59,-0.004,0.01,-0.006,-0.105,-1.195,0.02,0,4,15,6,0
59.5,-0.002,0.006,-0.004,0.007,-0.708,0.012,0,4,15,6,0
60,0,0.001,-0.001,0.147,-0.179,0.004,0,4,15,6,0
60.5,0,-0.004,0.002,0.298,0.363,-0.005,0,4,15,6,0
61,-0.001,-0.009,0.005,0.437,0.886,-0.013,0,4,15,6,0
61.5,-0.003,-0.013,0.008,0.528,1.354,-0.021,0,4,15,6,0
62,-0.006,-0.015,0.009,0.482,1.716,-0.027,0,4,15,6,0
62.5,-0.009,-0.015,0.01,0.291,1.949,-0.032,0,4,15,6,0
63,-0.011,-0.014,0.01,0.005,2.045,-0.035,0,4,15,6,0
63.5,-0.012,-0.012,0.01,-0.301,2.003,-0.036,0,4,15,6,0
64,-0.011,-0.009,0.008,-0.575,1.827,-0.035,0,4,15,6,0
64.5,-0.01,-0.006,0.007,-0.768,1.53,-0.03,0,4,15,6,0
65,-0.007,-0.003,0.004,-0.848,1.132,-0.024,0,4,15,6,0
65.5,-0.003,-0.001,0.002,-0.828,0.652,-0.015,0,4,15,6,0
66,0.001,0,-0.001,-0.769,0.106,-0.006,0,4,15,6,0
66.5,0.006,0,-0.003,-0.729,-0.483,0.005,0,4,15,6,0
67,0.011,-0.001,-0.006,-0.744,-1.084,0.015,0,4,15,6,0
67.5,0.016,-0.004,-0.009,-0.768,-1.645,0.025,0,4,15,6,0
68,0.019,-0.008,-0.012,-0.8,-2.138,0.033,0,4,15,6,0
68.5,0.02,-0.012,-0.014,-0.763,-2.509,0.04,0,4,15,6,0
69,0.02,-0.015,-0.015,-0.631,-2.731,0.044,0,4,15,6,0
69.5,0.018,-0.018,-0.014,-0.354,-2.767,0.046,0,4,15,6,0
70,0.014,-0.018,-0.013,0.039,-2.616,0.046,0,4,15,6,0
70.5,0.009,-0.016,-0.011,0.425,-2.303,0.042,0,4,15,6,0
71,0.006,-0.013,-0.008,0.701,-1.858,0.036,0,4,15,6,0
71.5,0.002,-0.009,-0.005,0.824,-1.308,0.027,0,4,15,6,0
72,0.001,-0.004,-0.002,0.767,-0.694,0.016,0,4,15,6,0
72.5,0,0.001,0.001,0.549,-0.054,0.004,0,4,15,6,0
73,0.001,0.006,0.003,0.248,0.581,-0.009,0,4,15,6,0
73.5,0.003,0.01,0.006,-0.08,1.168,-0.021,0,4,15,6,0
74,0.005,0.013,0.008,-0.346,1.679,-0.031,0,4,15,6,0
74.5,0.008,0.015,0.01,-0.488,2.087,-0.039,0,4,15,6,0
75,0.012,0.015,0.011,-0.532,2.353,-0.043,0,4,15,6,0
75.5,0.014,0.014,0.012,-0.485,2.464,-0.045,0,4,15,6,0
76,0.016,0.012,0.011,-0.433,2.392,-0.044,0,4,15,6,0
76.5,0.015,0.009,0.01,-0.385,2.15,-0.039,0,4,15,6,0
77,0.013,0.006,0.008,-0.333,1.762,-0.032,0,4,15,6,0
77.5,0.01,0.003,0.006,-0.289,1.254,-0.023,0,4,15,6,0
78,0.005,0.001,0.003,-0.216,0.674,-0.013,0,4,15,6,0
78.5,0.001,0,0,-0.068,0.078,-0.002,0,4,15,6,0
79,-0.004,0.001,-0.002,0.159,-0.488,0.009,0,4,15,6,0
79.5,-0.007,0.002,-0.004,0.403,-0.997,0.019,0,4,15,6,0
80,-0.01,0.004,-0.006,0.622,-1.414,0.028,0,4,15,6,0
80.5,-0.011,0.006,-0.007,0.806,-1.706,0.034,0,4,15,6,0
81,-0.011,0.008,-0.008,0.968,-1.844,0.037,0,4,15,6,0
81.5,-0.009,0.009,-0.008,1.069,-1.828,0.037,0,4,15,6,0
82,-0.007,0.009,-0.007,1.064,-1.67,0.034,0,4,15,6,0
82.5,-0.005,0.008,-0.006,0.94,-1.388,0.029,0,4,15,6,0
83,-0.003,0.006,-0.004,0.727,-1.001,0.021,0,4,15,6,0
83.5,-0.001,0.003,-0.002,0.504,-0.525,0.012,0,4,15,6,0
84,0,-0.001,0,0.301,0.002,0.001,0,4,15,6,0
84.5,0,-0.005,0.003,0.138,0.542,-0.009,0,4,15,6,0
85,-0.001,-0.009,0.005,0.028,1.055,-0.018,0,4,15,6,0
85.5,-0.003,-0.013,0.008,-0.024,1.508,-0.026,0,4,15,6,0
86,-0.006,-0.015,0.009,-0.055,1.858,-0.033,0,4,15,6,0
86.5,-0.009,-0.015,0.01,-0.106,2.076,-0.037,0,4,15,6,0
87,-0.011,-0.015,0.011,-0.139,2.161,-0.038,0,4,15,6,0
87.5,-0.013,-0.013,0.01,-0.16,2.105,-0.037,0,4,15,6,0
88,-0.013,-0.01,0.009,-0.201,1.904,-0.034,0,4,15,6,0
88.5,-0.011,-0.007,0.008,-0.249,1.577,-0.029,0,4,15,6,0
89,-0.009,-0.004,0.005,-0.254,1.159,-0.021,0,4,15,6,0
89.5,-0.005,-0.001,0.003,-0.172,0.691,-0.013,0,4,15,6,0
90,-0.002,0,0.001,-0.002,0.207,-0.004,0,4,15,6,0
90.5,0.002,0,-0.001,0.224,-0.262,0.006,0,4,15,6,0
91,0.005,-0.001,-0.003,0.453,-0.688,0.014,0,4,15,6,0
91.5,0.007,-0.002,-0.004,0.663,-1.039,0.021,0,4,15,6,0
92,0.008,-0.003,-0.005,0.837,-1.288,0.026,0,4,15,6,0
92.5,0.009,-0.005,-0.006,0.963,-1.417,0.029,0,4,15,6,0
93,0.008,-0.006,-0.006,1.033,-1.417,0.03,0,4,15,6,0
93.5,0.006,-0.006,-0.005,1.074,-1.277,0.027,0,4,15,6,0
94,0.004,-0.005,-0.003,1.117,-1.001,0.023,0,4,15,6,0
94.5,0.001,-0.002,-0.001,1.164,-0.607,0.016,0,4,15,6,0
95,-0.001,0.002,0.001,1.21,-0.12,0.008,0,4,15,6,0
95.5,-0.002,0.006,0.004,1.218,0.419,-0.001,0,4,15,6,0
96,-0.001,0.011,0.006,1.139,0.959,-0.011,0,4,15,6,0
96.5,0,0.015,0.009,0.966,1.463,-0.021,0,4,15,6,0
97,0.002,0.018,0.011,0.729,1.898,-0.029,0,4,15,6,0
97.5,0.005,0.02,0.012,0.442,2.228,-0.037,0,4,15,6,0
98,0.008,0.02,0.012,0.151,2.432,-0.041,0,4,15,6,0
98.5,0.011,0.018,0.012,-0.122,2.488,-0.044,0,4,15,6,0
99,0.012,0.016,0.011,-0.362,2.388,-0.043,0,4,15,6,0
99.5,0.012,0.012,0.01,-0.532,2.139,-0.04,0,4,15,6,0
100,0.011,0.008,0.008,-0.604,1.759,-0.034,0,4,15,6,0
100.5,0.008,0.005,0.006,-0.57,1.274,-0.025,0,4,15,6,0
101,0.004,0.002,0.003,-0.492,0.7,-0.015,0,4,15,6,0
101.5,0,0,0,-0.419,0.068,-0.003,0,4,15,6,0
102,-0.006,-0.001,-0.003,-0.354,-0.578,0.008,0,4,15,6,0
102.5,-0.011,0,-0.006,-0.304,-1.196,0.019,0,4,15,6,0
103,-0.016,0.002,-0.009,-0.248,-1.74,0.029,0,4,15,6,0
103.5,-0.018,0.005,-0.011,-0.15,-2.163,0.037,0,4,15,6,0
104,-0.02,0.008,-0.012,-0.022,-2.442,0.042,0,4,15,6,0
104.5,-0.019,0.011,-0.013,0.111,-2.562,0.045,0,4,15,6,0
105,-0.017,0.013,-0.012,0.253,-2.509,0.045,0,4,15,6,0
105.5,-0.013,0.013,-0.011,0.39,-2.288,0.042,0,4,15,6,0
106,-0.009,0.012,-0.009,0.505,-1.913,0.036,0,4,15,6,0
106.5,-0.005,0.009,-0.006,0.577,-1.412,0.027,0,4,15,6,0
107,-0.002,0.005,-0.003,0.564,-0.827,0.017,0,4,15,6,0
107.5,0,0,0,0.489,-0.188,0.006,0,4,15,6,0
108,0.001,-0.005,0.003,0.39,0.467,-0.006,0,4,15,6,0
108.5,0,-0.01,0.006,0.303,1.103,-0.018,0,4,15,6,0
109,-0.002,-0.015,0.009,0.248,1.68,-0.028,0,4,15,6,0
109.5,-0.005,-0.019,0.011,0.21,2.157,-0.036,0,4,15,6,0
110,-0.008,-0.02,0.013,0.165,2.499,-0.043,0,4,15,6,0
110.5,-0.012,-0.02,0.014,0.115,2.685,-0.046,0,4,15,6,0
111,-0.014,-0.018,0.013,-0.045,2.671,-0.047,0,4,15,6,0
111.5,-0.014,-0.014,0.012,-0.333,2.451,-0.044,0,4,15,6,0
112,-0.013,-0.01,0.009,-0.695,2.042,-0.039,0,4,15,6,0
112.5,-0.009,-0.005,0.006,-1.015,1.487,-0.031,0,4,15,6,0
113,-0.004,-0.002,0.002,-1.216,0.827,-0.02,0,4,15,6,0
113.5,0.002,0.001,-0.001,-1.272,0.101,-0.008,0,4,15,6,0
114,0.008,0.001,-0.005,-1.163,-0.638,0.005,0,4,15,6,0
114.5,0.014,0,-0.008,-0.896,-1.339,0.019,0,4,15,6,0
115,0.018,-0.002,-0.011,-0.544,-1.964,0.031,0,4,15,6,0
115.5,0.021,-0.006,-0.013,-0.19,-2.479,0.042,0,4,15,6,0
116,0.023,-0.009,-0.014,0.103,-2.852,0.05,0,4,15,6,0
116.5,0.022,-0.013,-0.015,0.282,-3.063,0.055,0,4,15,6,0
117,0.021,-0.016,-0.015,0.337,-3.095,0.055,0,4,15,6,0
117.5,0.018,-0.018,-0.014,0.274,-2.949,0.053,0,4,15,6,0
118,0.014,-0.018,-0.013,0.112,-2.638,0.046,0,4,15,6,0
118.5,0.009,-0.016,-0.011,0.028,-2.137,0.037,0,4,15,6,0
119,0.005,-0.012,-0.007,0.105,-1.47,0.026,0,4,15,6,0
119.5,0.001,-0.005,-0.003,0.329,-0.678,0.013,0,4,15,6,0
120,0,0.003,0.002,0.613,0.173,0,0,4,15,6,0
120.5,0,0.011,0.006,0.916,1.037,-0.014,0,4,15,6,0
121,0.003,0.019,0.011,1.249,1.885,-0.027,0,4,15,6,0
121.5,0.007,0.026,0.016,1.572,2.666,-0.039,0,4,15,6,0
122,0.013,0.031,0.019,1.8,3.327,-0.049,0,4,15,6,0
122.5,0.019,0.033,0.022,1.982,3.861,-0.057,0,4,15,6,0
123,0.026,0.033,0.024,2.137,4.248,-0.063,0,4,15,6,0
123.5,0.031,0.031,0.026,2.227,4.464,-0.067,0,4,15,6,0
124,0.035,0.027,0.026,2.179,4.479,-0.067,0,4,15,6,0
124.5,0.037,0.021,0.024,1.988,4.295,-0.065,0,4,15,6,0
125,0.035,0.015,0.022,1.706,3.931,-0.06,0,4,15,6,0
125.5,0.032,0.009,0.019,1.397,3.413,-0.052,0,4,15,6,0
126,0.026,0.003,0.015,1.059,2.757,-0.043,0,4,15,6,0
126.5,0.019,0,0.011,0.738,2.003,-0.031,0,4,15,6,0
127,0.012,-0.002,0.007,0.496,1.199,-0.018,0,4,15,6,0
127.5,0.004,-0.001,0.002,0.366,0.395,-0.005,0,4,15,6,0
128,-0.002,0.001,-0.001,0.384,-0.355,0.008,0,4,15,6,0
128.5,-0.007,0.004,-0.004,0.496,-1.022,0.02,0,4,15,6,0
129,-0.01,0.007,-0.007,0.64,-1.574,0.03,0,4,15,6,0
129.5,-0.011,0.011,-0.009,0.804,-1.974,0.038,0,4,15,6,0
130,-0.011,0.014,-0.01,0.85,-2.236,0.043,0,4,15,6,0
130.5,-0.009,0.016,-0.011,0.717,-2.357,0.044,0,4,15,6,0
131,-0.007,0.018,-0.011,0.441,-2.332,0.043,0,4,15,6,0
131.5,-0.005,0.018,-0.011,0.125,-2.152,0.038,0,4,15,6,0
132,-0.002,0.016,-0.009,-0.163,-1.833,0.031,0,4,15,6,0
132.5,0,0.013,-0.008,-0.378,-1.4,0.022,0,4,15,6,0
133,0.001,0.009,-0.005,-0.48,-0.882,0.013,0,4,15,6,0
133.5,0.001,0.004,-0.002,-0.455,-0.312,0.003,0,4,15,6,0
134,-0.001,-0.001,0.001,-0.315,0.271,-0.006,0,4,15,6,0
134.5,-0.003,-0.006,0.004,-0.133,0.818,-0.015,0,4,15,6,0
135,-0.007,-0.009,0.006,0.017,1.288,-0.022,0,4,15,6,0
135.5,-0.01,-0.01,0.008,0.025,1.627,-0.028,0,4,15,6,0
136,-0.012,-0.009,0.009,-0.13,1.814,-0.032,0,4,15,6,0
136.5,-0.013,-0.007,0.009,-0.411,1.84,-0.034,0,4,15,6,0
137,-0.012,-0.005,0.007,-0.75,1.71,-0.033,0,4,15,6,0
137.5,-0.01,-0.003,0.006,-1.064,1.441,-0.03,0,4,15,6,0
138,-0.006,-0.001,0.003,-1.289,1.052,-0.025,0,4,15,6,0
138.5,-0.002,0,0.001,-1.385,0.57,-0.017,0,4,15,6,0
139,0.003,0,-0.002,-1.327,0.031,-0.007,0,4,15,6,0
139.5,0.007,-0.002,-0.004,-1.127,-0.529,0.004,0,4,15,6,0
140,0.011,-0.004,-0.007,-0.83,-1.075,0.015,0,4,15,6,0
140.5,0.013,-0.007,-0.009,-0.499,-1.574,0.025,0,4,15,6,0
141,0.014,-0.011,-0.01,-0.201,-1.997,0.034,0,4,15,6,0
141.5,0.014,-0.014,-0.012,-0.026,-2.33,0.04,0,4,15,6,0
142,0.014,-0.018,-0.013,-0.009,-2.555,0.044,0,4,15,6,0
142.5,0.012,-0.02,-0.013,-0.089,-2.641,0.045,0,4,15,6,0
143,0.009,-0.021,-0.013,-0.203,-2.576,0.044,0,4,15,6,0
143.5,0.005,-0.02,-0.012,-0.254,-2.345,0.039,0,4,15,6,0
144,0.002,-0.017,-0.01,-0.136,-1.937,0.033,0,4,15,6,0
144.5,0,-0.012,-0.007,0.137,-1.381,0.025,0,4,15,6,0
145,-0.001,-0.005,-0.003,0.531,-0.708,0.015,0,4,15,6,0
145.5,0.001,0.003,0.002,0.972,0.042,0.004,0,4,15,6,0
146,0.004,0.01,0.006,1.371,0.818,-0.007,0,4,15,6,0
146.5,0.009,0.015,0.01,1.649,1.571,-0.019,0,4,15,6,0
147,0.015,0.019,0.014,1.754,2.255,-0.031,0,4,15,6,0
147.5,0.02,0.02,0.016,1.654,2.823,-0.041,0,4,15,6,0
148,0.025,0.019,0.018,1.356,3.236,-0.05,0,4,15,6,0
148.5,0.028,0.016,0.019,0.925,3.473,-0.056,0,4,15,6,0
149,0.029,0.012,0.018,0.479,3.533,-0.059,0,4,15,6,0
149.5,0.029,0.008,0.017,0.087,3.407,-0.059,0,4,15,6,0
150,0.026,0.003,0.015,-0.212,3.098,-0.055,0,4,15,6,0
150.5,0.022,0,0.012,-0.431,2.609,-0.047,0,4,15,6,0
151,0.015,-0.002,0.009,-0.618,1.949,-0.037,0,4,15,6,0
151.5,0.008,-0.002,0.004,-0.838,1.135,-0.024,0,4,15,6,0
152,-0.001,0,-0.001,-1.094,0.208,-0.009,0,4,15,6,0
152.5,-0.009,0.005,-0.006,-1.379,-0.784,0.007,0,4,15,6,0
153,-0.015,0.012,-0.011,-1.653,-1.781,0.023,0,4,15,6,0
153.5,-0.02,0.02,-0.016,-1.892,-2.73,0.038,0,4,15,6,0
154,-0.022,0.029,-0.021,-2.059,-3.576,0.052,0,4,15,6,0
154.5,-0.021,0.037,-0.024,-2.123,-4.267,0.064,0,4,15,6,0
155,-0.018,0.043,-0.027,-2.054,-4.758,0.072,0,4,15,6,0
155.5,-0.012,0.046,-0.028,-1.844,-5.015,0.078,0,4,15,6,0
156,-0.006,0.047,-0.027,-1.536,-5.027,0.08,0,4,15,6,0
156.5,0,0.045,-0.026,-1.261,-4.821,0.077,0,4,15,6,0
157,0.005,0.04,-0.023,-1.006,-4.388,0.071,0,4,15,6,0
157.5,0.009,0.033,-0.02,-0.787,-3.755,0.061,0,4,15,6,0
158,0.01,0.025,-0.016,-0.582,-2.946,0.048,0,4,15,6,0
158.5,0.009,0.016,-0.011,-0.408,-2.01,0.033,0,4,15,6,0
159,0.006,0.007,-0.005,-0.28,-1.003,0.016,0,4,15,6,0
159.5,0,0,0,-0.209,0.014,-0.001,0,4,15,6,0
160,-0.006,-0.005,0.005,-0.197,0.981,-0.018,0,4,15,6,0
160.5,-0.013,-0.008,0.009,-0.24,1.841,-0.033,0,4,15,6,0
161,-0.02,-0.008,0.012,-0.297,2.551,-0.046,0,4,15,6,0
161.5,-0.025,-0.007,0.015,-0.341,3.075,-0.055,0,4,15,6,0
162,-0.028,-0.004,0.016,-0.347,3.391,-0.061,0,4,15,6,0
162.5,-0.029,0,0.017,-0.314,3.481,-0.062,0,4,15,6,0
163,-0.028,0.004,0.016,-0.298,3.332,-0.059,0,4,15,6,0
163.5,-0.024,0.006,0.014,-0.32,2.953,-0.053,0,4,15,6,0
164,-0.019,0.008,0.012,-0.286,2.402,-0.043,0,4,15,6,0
164.5,-0.012,0.007,0.008,-0.195,1.715,-0.031,0,4,15,6,0
165,-0.006,0.005,0.005,-0.074,0.937,-0.017,0,4,15,6,0
165.5,-0.001,0.001,0.001,0.051,0.116,-0.002,0,4,15,6,0
166,0.003,-0.004,-0.003,0.183,-0.686,0.013,0,4,15,6,0
166.5,0.006,-0.01,-0.007,0.271,-1.429,0.026,0,4,15,6,0
167,0.007,-0.016,-0.01,0.308,-2.066,0.037,0,4,15,6,0
167.5,0.006,-0.021,-0.012,0.286,-2.56,0.046,0,4,15,6,0
168,0.003,-0.024,-0.014,0.202,-2.887,0.051,0,4,15,6,0
168.5,0,-0.026,-0.015,0.07,-3.032,0.053,0,4,15,6,0
169,-0.003,-0.026,-0.015,-0.088,-2.992,0.052,0,4,15,6,0
169.5,-0.006,-0.024,-0.014,-0.243,-2.774,0.047,0,4,15,6,0
170,-0.008,-0.02,-0.012,-0.346,-2.389,0.04,0,4,15,6,0
170.5,-0.008,-0.015,-0.01,-0.331,-1.851,0.031,0,4,15,6,0
171,-0.007,-0.008,-0.006,-0.168,-1.186,0.02,0,4,15,6,0
171.5,-0.003,-0.003,-0.002,0.079,-0.448,0.008,0,4,15,6,0
172,0.003,0.002,0.002,0.351,0.315,-0.004,0,4,15,6,0
172.5,0.009,0.005,0.006,0.632,1.069,-0.015,0,4,15,6,0
173,0.016,0.007,0.01,0.905,1.776,-0.026,0,4,15,6,0
173.5,0.023,0.006,0.014,1.103,2.389,-0.036,0,4,15,6,0
174,0.028,0.004,0.016,1.189,2.872,-0.044,0,4,15,6,0
174.5,0.031,0,0.018,1.155,3.199,-0.05,0,4,15,6,0
175,0.031,-0.004,0.018,1.013,3.353,-0.053,0,4,15,6,0
175.5,0.03,-0.008,0.018,0.817,3.336,-0.054,0,4,15,6,0
